ts,status,currentCoord,speed,orientation
63.55,4,"[15.5, 0.10500000000000001]",0.525,N
63.6,4,"[15.5, 0.135]",0.6,N
63.65,4,"[15.5, 0.16875]",0.675,N
63.7,4,"[15.5, 0.20625000000000002]",0.75,N
63.75,4,"[15.5, 0.25]",0.825,N
63.8,4,"[15.5, 0.295]",0.9,N
63.85,4,"[15.5, 0.34375]",0.975,N
63.9,4,"[15.5, 0.39625]",1.05,N
63.95,4,"[15.5, 0.5]",1.125,N
64.0,4,"[15.5, 0.56]",1.2,N
64.05,4,"[15.5, 0.6162500000000001]",1.125,N
64.1,4,"[15.5, 0.6687500000000001]",1.05,N
64.15,4,"[15.5, 0.75]",0.975,N
64.2,4,"[15.5, 0.795]",0.9,N
64.25,4,"[15.5, 0.83625]",0.825,N
64.3,4,"[15.5, 0.87375]",0.75,N
64.35,4,"[15.5, 0.9075]",0.675,N
64.4,4,"[15.5, 0.9375]",0.6,N
64.45,4,"[15.5, 0.96375]",0.525,N
64.5,4,"[15.5, 1.0]",0,N
64.55,4,"[15.5, 1.0]",0,N
64.6,4,"[15.5, 1.0]",0,N
64.65,4,"[15.5, 1.0]",0,N
64.7,4,"[15.5, 1.0]",0,N
64.75,4,"[15.5, 1.0]",0,N
64.8,4,"[15.5, 1.0]",0,N
64.85,4,"[15.5, 1.0]",0,N
64.9,4,"[15.5, 1.0]",0,N
64.95,4,"[15.5, 1.0]",0,N
65.0,4,"[15.5, 1.0]",0,N
65.05,4,"[15.5, 1.0]",0,W
65.1,4,"[15.49625, 1.0]",0.075,W
65.15,4,"[15.48875, 1.0]",0.15,W
65.2,4,"[15.4775, 1.0]",0.225,W
65.25,4,"[15.462499999999999, 1.0]",0.3,W
65.3,4,"[15.443749999999998, 1.0]",0.375,W
65.35,4,"[15.421249999999997, 1.0]",0.45,W
65.4,4,"[15.394999999999998, 1.0]",0.525,W
65.45,4,"[15.364999999999998, 1.0]",0.6,W
65.5,4,"[15.331249999999999, 1.0]",0.675,W
65.55,4,"[15.29375, 1.0]",0.75,W
65.6,4,"[15.25, 1.0]",0.825,W
65.65,4,"[15.205, 1.0]",0.9,W
65.7,4,"[15.15625, 1.0]",0.975,W
65.75,4,"[15.10375, 1.0]",1.05,W
65.8,4,"[15.0, 1.0]",1.125,W
65.85,4,"[14.94, 1.0]",1.2,W
65.9,4,"[14.876249999999999, 1.0]",1.275,W
65.95,4,"[14.75, 1.0]",1.35,W
66.0,4,"[14.67875, 1.0]",1.425,W
66.05,4,"[14.603750000000002, 1.0]",1.5,W
66.1,4,"[14.5, 1.0]",1.5,W
66.15,4,"[14.425, 1.0]",1.5,W
66.2,4,"[14.350000000000001, 1.0]",1.5,W
66.25,4,"[14.25, 1.0]",1.5,W
66.3,4,"[14.175, 1.0]",1.5,W
66.35,4,"[14.100000000000001, 1.0]",1.5,W
66.4,4,"[14.0, 1.0]",1.5,W
66.45,4,"[13.925, 1.0]",1.5,W
66.5,4,"[13.850000000000001, 1.0]",1.5,W
66.55,4,"[13.75, 1.0]",1.5,W
66.6,4,"[13.675, 1.0]",1.5,W
66.65,4,"[13.600000000000001, 1.0]",1.5,W
66.7,4,"[13.5, 1.0]",1.5,W
66.75,4,"[13.425, 1.0]",1.5,W
66.8,4,"[13.350000000000001, 1.0]",1.5,W
66.85,4,"[13.25, 1.0]",1.425,W
66.9,4,"[13.1825, 1.0]",1.35,W
66.95,4,"[13.118749999999999, 1.0]",1.275,W
67.0,4,"[13.0, 1.0]",1.2,W
67.05,4,"[12.94375, 1.0]",1.125,W
67.1,4,"[12.89125, 1.0]",1.05,W
67.15,4,"[12.8425, 1.0]",0.975,W
67.2,4,"[12.7975, 1.0]",0.9,W
67.25,4,"[12.75, 1.0]",0.825,W
67.3,4,"[12.7125, 1.0]",0.75,W
67.35,4,"[12.67875, 1.0]",0.675,W
67.4,4,"[12.641250000000001, 1.0]",0.75,W
67.45,4,"[12.607500000000002, 1.0]",0.675,W
67.5,4,"[12.577500000000002, 1.0]",0.6,W
67.55,4,"[12.551250000000003, 1.0]",0.525,W
67.6,4,"[12.528750000000002, 1.0]",0.45,W
67.65,4,"[12.5, 1.0]",0,W
67.7,4,"[12.5, 1.0]",0,W
67.75,4,"[12.5, 1.0]",0,W
67.8,4,"[12.5, 1.0]",0,W
67.85,4,"[12.5, 1.0]",0,W
67.9,4,"[12.5, 1.0]",0,W
67.95,4,"[12.5, 1.0]",0,W
68.0,4,"[12.5, 1.0]",0,W
68.05,4,"[12.5, 1.0]",0,W
68.1,4,"[12.5, 1.0]",0,W
68.15,4,"[12.5, 1.0]",0,W
68.2,4,"[12.5, 1.0]",0,N
68.25,4,"[12.5, 1.00375]",0.075,N
68.3,4,"[12.5, 1.01125]",0.15,N
68.35,4,"[12.5, 1.0225]",0.225,N
68.4,4,"[12.5, 1.0374999999999999]",0.3,N
68.45,4,"[12.5, 1.05625]",0.375,N
68.5,4,"[12.5, 1.0787499999999999]",0.45,N
68.55,4,"[12.5, 1.105]",0.525,N
68.6,4,"[12.5, 1.135]",0.6,N
68.65,4,"[12.5, 1.16875]",0.675,N
68.7,4,"[12.5, 1.20625]",0.75,N
68.75,4,"[12.5, 1.25]",0.825,N
68.8,4,"[12.5, 1.295]",0.9,N
68.85,4,"[12.5, 1.34375]",0.975,N
68.9,4,"[12.5, 1.39625]",1.05,N
68.95,4,"[12.5, 1.5]",1.125,N
69.0,4,"[12.5, 1.56]",1.2,N
69.05,4,"[12.5, 1.62375]",1.275,N
69.1,4,"[12.5, 1.75]",1.35,N
69.15,4,"[12.5, 1.81375]",1.275,N
69.2,4,"[12.5, 1.87375]",1.2,N
69.25,4,"[12.5, 1.93]",1.125,N
69.3,4,"[12.5, 2.0]",1.05,N
69.35,4,"[12.5, 2.04875]",0.975,N
69.4,4,"[12.5, 2.09375]",0.9,N
69.45,4,"[12.5, 2.135]",0.825,N
69.5,4,"[12.5, 2.1725]",0.75,N
69.55,4,"[12.5, 2.20625]",0.675,N
69.6,4,"[12.5, 2.25]",0,N
69.65,5,"[12.5, 2.25]",0,N
69.7,5,"[12.5, 2.25]",0,N
69.75,5,"[12.5, 2.25]",0,N
69.8,5,"[12.5, 2.25]",0,N
69.85,5,"[12.5, 2.25]",0,N
69.9,5,"[12.5, 2.25]",0,N
69.95,5,"[12.5, 2.25]",0,N
70.0,5,"[12.5, 2.25]",0,N
70.05,5,"[12.5, 2.25]",0,N
70.1,5,"[12.5, 2.25]",0,N
70.15,5,"[12.5, 2.25]",0,N
70.2,5,"[12.5, 2.25]",0,E
70.25,5,"[12.50375, 2.25]",0.075,E
70.3,5,"[12.51125, 2.25]",0.15,E
70.35,5,"[12.5225, 2.25]",0.225,E
70.4,5,"[12.537500000000001, 2.25]",0.3,E
70.45,5,"[12.556250000000002, 2.25]",0.375,E
70.5,5,"[12.578750000000003, 2.25]",0.45,E
70.55,5,"[12.605000000000002, 2.25]",0.525,E
70.6,5,"[12.635000000000002, 2.25]",0.6,E
70.65,5,"[12.66125, 2.25]",0.525,E
70.7,5,"[12.683750000000002, 2.25]",0.45,E
70.75,5,"[12.702500000000002, 2.25]",0.375,E
70.8,5,"[12.717500000000003, 2.25]",0.3,E
70.85,5,"[12.728750000000003, 2.25]",0.225,E
70.9,5,"[12.75, 2.25]",0,E
70.95,5,"[12.75, 2.25]",0,E
71.0,5,"[12.75, 2.25]",0,E
71.05,5,"[12.75, 2.25]",0,E
71.1,5,"[12.75, 2.25]",0,E
71.15,5,"[12.75, 2.25]",0,E
71.2,5,"[12.75, 2.25]",0,E
71.25,5,"[12.75, 2.25]",0,E
71.3,5,"[12.75, 2.25]",0,E
71.35,5,"[12.75, 2.25]",0,E
71.4,5,"[12.75, 2.25]",0,E
71.45,5,"[12.75, 2.25]",0,S
71.5,5,"[12.75, 2.24625]",0.075,S
71.55,5,"[12.75, 2.23875]",0.15,S
71.6,5,"[12.75, 2.2275]",0.225,S
71.65,5,"[12.75, 2.2125]",0.3,S
71.7,5,"[12.75, 2.19375]",0.375,S
71.75,5,"[12.75, 2.17125]",0.45,S
71.8,5,"[12.75, 2.145]",0.525,S
71.85,5,"[12.75, 2.115]",0.6,S
71.9,5,"[12.75, 2.0812500000000003]",0.675,S
71.95,5,"[12.75, 2.04375]",0.75,S
72.0,5,"[12.75, 2.0]",0.825,S
72.05,5,"[12.75, 1.9625]",0.75,S
72.1,5,"[12.75, 1.92875]",0.675,S
72.15,5,"[12.75, 1.8912499999999999]",0.75,S
72.2,5,"[12.75, 1.8575]",0.675,S
72.25,5,"[12.75, 1.8275]",0.6,S
72.3,5,"[12.75, 1.8012499999999998]",0.525,S
72.35,5,"[12.75, 1.7787499999999998]",0.45,S
72.4,5,"[12.75, 1.75]",0,S
72.45,5,"[12.75, 1.75]",0,S
72.5,5,"[12.75, 1.75]",0,S
72.55,5,"[12.75, 1.75]",0,S
72.6,5,"[12.75, 1.75]",0,S
72.65,5,"[12.75, 1.75]",0,S
72.7,5,"[12.75, 1.75]",0,S
72.75,5,"[12.75, 1.75]",0,S
72.8,5,"[12.75, 1.75]",0,S
72.85,5,"[12.75, 1.75]",0,S
72.9,5,"[12.75, 1.75]",0,S
72.95,5,"[12.75, 1.75]",0,E
73.0,5,"[12.75375, 1.75]",0.075,E
73.05,5,"[12.7575, 1.75]",0.075,E
73.1,5,"[12.76125, 1.75]",0.075,E
73.15,5,"[12.765, 1.75]",0.075,E
73.2,5,"[12.76875, 1.75]",0.075,E
73.25,5,"[12.7725, 1.75]",0.075,E
73.3,5,"[12.776250000000001, 1.75]",0.075,E
73.35,5,"[12.780000000000001, 1.75]",0.075,E
73.4,5,"[12.783750000000001, 1.75]",0.075,E
73.45,5,"[12.787500000000001, 1.75]",0.075,E
73.5,5,"[12.791250000000002, 1.75]",0.075,E
73.55,5,"[12.795000000000002, 1.75]",0.075,E
73.6,5,"[12.798750000000002, 1.75]",0.075,E
73.65,5,"[12.802500000000002, 1.75]",0.075,E
73.7,5,"[12.806250000000002, 1.75]",0.075,E
73.75,5,"[12.810000000000002, 1.75]",0.075,E
73.8,5,"[12.813750000000002, 1.75]",0.075,E
73.85,5,"[12.817500000000003, 1.75]",0.075,E
73.9,5,"[12.821250000000003, 1.75]",0.075,E
73.95,5,"[12.825000000000003, 1.75]",0.075,E
74.0,5,"[12.828750000000003, 1.75]",0.075,E
74.05,5,"[12.832500000000003, 1.75]",0.075,E
74.1,5,"[12.836250000000003, 1.75]",0.075,E
74.15,5,"[12.840000000000003, 1.75]",0.075,E
74.2,5,"[12.843750000000004, 1.75]",0.075,E
74.25,5,"[12.847500000000004, 1.75]",0.075,E
74.3,5,"[12.851250000000004, 1.75]",0.075,E
74.35,5,"[12.855000000000004, 1.75]",0.075,E
74.4,5,"[12.858750000000004, 1.75]",0.075,E
74.45,5,"[12.862500000000004, 1.75]",0.075,E
74.5,5,"[12.866250000000004, 1.75]",0.075,E
74.55,5,"[12.870000000000005, 1.75]",0.075,E
74.6,5,"[12.873750000000005, 1.75]",0.075,E
74.65,5,"[12.877500000000005, 1.75]",0.075,E
74.7,5,"[12.881250000000005, 1.75]",0.075,E
74.75,5,"[12.885000000000005, 1.75]",0.075,E
74.8,5,"[12.888750000000005, 1.75]",0.075,E
74.85,5,"[12.892500000000005, 1.75]",0.075,E
74.9,5,"[12.896250000000006, 1.75]",0.075,E
74.95,5,"[12.900000000000006, 1.75]",0.075,E
75.0,5,"[12.903750000000006, 1.75]",0.075,E
75.05,5,"[12.907500000000006, 1.75]",0.075,E
75.1,5,"[12.911250000000006, 1.75]",0.075,E
75.15,5,"[12.915000000000006, 1.75]",0.075,E
75.2,5,"[12.918750000000006, 1.75]",0.075,E
75.25,5,"[12.922500000000007, 1.75]",0.075,E
75.3,5,"[12.926250000000007, 1.75]",0.075,E
75.35,5,"[12.930000000000007, 1.75]",0.075,E
75.4,5,"[12.933750000000007, 1.75]",0.075,E
75.45,5,"[12.937500000000007, 1.75]",0.075,E
75.5,5,"[12.941250000000007, 1.75]",0.075,E
75.55,5,"[12.945000000000007, 1.75]",0.075,E
75.6,5,"[12.948750000000008, 1.75]",0.075,E
75.65,5,"[12.952500000000008, 1.75]",0.075,E
75.7,5,"[12.956250000000008, 1.75]",0.075,E
75.75,5,"[12.960000000000008, 1.75]",0.075,E
75.8,5,"[12.963750000000008, 1.75]",0.075,E
75.85,5,"[12.967500000000008, 1.75]",0.075,E
75.9,5,"[12.971250000000008, 1.75]",0.075,E
75.95,5,"[12.975000000000009, 1.75]",0.075,E
76.0,5,"[12.978750000000009, 1.75]",0.075,E
76.05,5,"[12.982500000000009, 1.75]",0.075,E
76.1,5,"[12.986250000000009, 1.75]",0.075,E
76.15,5,"[12.990000000000009, 1.75]",0.075,E
76.2,5,"[12.99375000000001, 1.75]",0.075,E
76.25,5,"[13.0, 1.75]",0.075,E
76.3,5,"[13.0, 1.75]",0,E
76.35,5,"[13.00375, 1.75]",0.075,E
76.4,5,"[13.0075, 1.75]",0.075,E
76.45,5,"[13.01125, 1.75]",0.075,E
76.5,5,"[13.015, 1.75]",0.075,E
76.55,5,"[13.01875, 1.75]",0.075,E
76.6,5,"[13.0225, 1.75]",0.075,E
76.65,5,"[13.026250000000001, 1.75]",0.075,E
76.7,5,"[13.030000000000001, 1.75]",0.075,E
76.75,5,"[13.033750000000001, 1.75]",0.075,E
76.8,5,"[13.037500000000001, 1.75]",0.075,E
76.85,5,"[13.041250000000002, 1.75]",0.075,E
76.9,5,"[13.045000000000002, 1.75]",0.075,E
76.95,5,"[13.048750000000002, 1.75]",0.075,E
77.0,5,"[13.052500000000002, 1.75]",0.075,E
77.05,5,"[13.056250000000002, 1.75]",0.075,E
77.1,5,"[13.060000000000002, 1.75]",0.075,E
77.15,5,"[13.063750000000002, 1.75]",0.075,E
77.2,5,"[13.067500000000003, 1.75]",0.075,E
77.25,5,"[13.071250000000003, 1.75]",0.075,E
77.3,5,"[13.075000000000003, 1.75]",0.075,E
77.35,5,"[13.078750000000003, 1.75]",0.075,E
77.4,5,"[13.082500000000003, 1.75]",0.075,E
77.45,5,"[13.086250000000003, 1.75]",0.075,E
77.5,5,"[13.090000000000003, 1.75]",0.075,E
77.55,5,"[13.093750000000004, 1.75]",0.075,E
77.6,5,"[13.097500000000004, 1.75]",0.075,E
77.65,5,"[13.101250000000004, 1.75]",0.075,E
77.7,5,"[13.105000000000004, 1.75]",0.075,E
77.75,5,"[13.108750000000004, 1.75]",0.075,E
77.8,5,"[13.112500000000004, 1.75]",0.075,E
77.85,5,"[13.116250000000004, 1.75]",0.075,E
77.9,5,"[13.120000000000005, 1.75]",0.075,E
77.95,5,"[13.123750000000005, 1.75]",0.075,E
78.0,5,"[13.127500000000005, 1.75]",0.075,E
78.05,5,"[13.131250000000005, 1.75]",0.075,E
78.1,5,"[13.135000000000005, 1.75]",0.075,E
78.15,5,"[13.138750000000005, 1.75]",0.075,E
78.2,5,"[13.142500000000005, 1.75]",0.075,E
78.25,5,"[13.146250000000006, 1.75]",0.075,E
78.3,5,"[13.150000000000006, 1.75]",0.075,E
78.35,5,"[13.153750000000006, 1.75]",0.075,E
78.4,5,"[13.157500000000006, 1.75]",0.075,E
78.45,5,"[13.161250000000006, 1.75]",0.075,E
78.5,5,"[13.165000000000006, 1.75]",0.075,E
78.55,5,"[13.168750000000006, 1.75]",0.075,E
78.6,5,"[13.172500000000007, 1.75]",0.075,E
78.65,5,"[13.176250000000007, 1.75]",0.075,E
78.7,5,"[13.180000000000007, 1.75]",0.075,E
78.75,5,"[13.183750000000007, 1.75]",0.075,E
78.8,5,"[13.187500000000007, 1.75]",0.075,E
78.85,5,"[13.191250000000007, 1.75]",0.075,E
78.9,5,"[13.195000000000007, 1.75]",0.075,E
78.95,5,"[13.198750000000008, 1.75]",0.075,E
79.0,5,"[13.202500000000008, 1.75]",0.075,E
79.05,5,"[13.206250000000008, 1.75]",0.075,E
79.1,5,"[13.210000000000008, 1.75]",0.075,E
79.15,5,"[13.213750000000008, 1.75]",0.075,E
79.2,5,"[13.217500000000008, 1.75]",0.075,E
79.25,5,"[13.221250000000008, 1.75]",0.075,E
79.3,5,"[13.225000000000009, 1.75]",0.075,E
79.35,5,"[13.228750000000009, 1.75]",0.075,E
79.4,5,"[13.232500000000009, 1.75]",0.075,E
79.45,5,"[13.236250000000009, 1.75]",0.075,E
79.5,5,"[13.240000000000009, 1.75]",0.075,E
79.55,5,"[13.24375000000001, 1.75]",0.075,E
79.6,5,"[13.25, 1.75]",0,E
79.65,5,"[13.25, 1.75]",0,E
79.7,5,"[13.25, 1.75]",0,E
79.75,5,"[13.25, 1.75]",0,E
79.8,5,"[13.25, 1.75]",0,E
79.85,5,"[13.25, 1.75]",0,E
79.9,5,"[13.25, 1.75]",0,E
79.95,5,"[13.25, 1.75]",0,E
80.0,5,"[13.25, 1.75]",0,E
80.05,5,"[13.25, 1.75]",0,E
80.1,5,"[13.25, 1.75]",0,E
80.15,5,"[13.25, 1.75]",0,S
80.2,5,"[13.25, 1.75]",0,S
80.25,5,"[13.25, 1.75]",0,S
80.3,5,"[13.25, 1.75]",0,S
80.35,5,"[13.25, 1.75]",0,S
80.4,5,"[13.25, 1.75]",0,S
80.45,5,"[13.25, 1.75]",0,S
80.5,5,"[13.25, 1.75]",0,S
80.55,5,"[13.25, 1.75]",0,S
80.6,5,"[13.25, 1.75]",0,S
80.65,5,"[13.25, 1.75]",0,S
80.7,5,"[13.25, 1.75]",0,S
80.75,5,"[13.25, 1.74625]",0.075,S
80.8,5,"[13.25, 1.7425000000000002]",0.075,S
80.85,5,"[13.25, 1.7387500000000002]",0.075,S
80.9,5,"[13.25, 1.7350000000000003]",0.075,S
80.95,5,"[13.25, 1.7312500000000004]",0.075,S
81.0,5,"[13.25, 1.7275000000000005]",0.075,S
81.05,5,"[13.25, 1.7237500000000006]",0.075,S
81.1,5,"[13.25, 1.7200000000000006]",0.075,S
81.15,5,"[13.25, 1.7162500000000007]",0.075,S
81.2,5,"[13.25, 1.7125000000000008]",0.075,S
81.25,5,"[13.25, 1.7087500000000009]",0.075,S
81.3,5,"[13.25, 1.705000000000001]",0.075,S
81.35,5,"[13.25, 1.701250000000001]",0.075,S
81.4,5,"[13.25, 1.6975000000000011]",0.075,S
81.45,5,"[13.25, 1.6937500000000012]",0.075,S
81.5,5,"[13.25, 1.6900000000000013]",0.075,S
81.55,5,"[13.25, 1.6862500000000014]",0.075,S
81.6,5,"[13.25, 1.6825000000000014]",0.075,S
81.65,5,"[13.25, 1.6787500000000015]",0.075,S
81.7,5,"[13.25, 1.6750000000000016]",0.075,S
81.75,5,"[13.25, 1.6712500000000017]",0.075,S
81.8,5,"[13.25, 1.6675000000000018]",0.075,S
81.85,5,"[13.25, 1.6637500000000018]",0.075,S
81.9,5,"[13.25, 1.660000000000002]",0.075,S
81.95,5,"[13.25, 1.656250000000002]",0.075,S
82.0,5,"[13.25, 1.652500000000002]",0.075,S
82.05,5,"[13.25, 1.6487500000000022]",0.075,S
82.1,5,"[13.25, 1.6450000000000022]",0.075,S
82.15,5,"[13.25, 1.6412500000000023]",0.075,S
82.2,5,"[13.25, 1.6375000000000024]",0.075,S
82.25,5,"[13.25, 1.6337500000000025]",0.075,S
82.3,5,"[13.25, 1.6300000000000026]",0.075,S
82.35,5,"[13.25, 1.6262500000000026]",0.075,S
82.4,5,"[13.25, 1.6225000000000027]",0.075,S
82.45,5,"[13.25, 1.6187500000000028]",0.075,S
82.5,5,"[13.25, 1.6150000000000029]",0.075,S
82.55,5,"[13.25, 1.611250000000003]",0.075,S
82.6,5,"[13.25, 1.607500000000003]",0.075,S
82.65,5,"[13.25, 1.6037500000000031]",0.075,S
82.7,5,"[13.25, 1.6000000000000032]",0.075,S
82.75,5,"[13.25, 1.5962500000000033]",0.075,S
82.8,5,"[13.25, 1.5925000000000034]",0.075,S
82.85,5,"[13.25, 1.5887500000000034]",0.075,S
82.9,5,"[13.25, 1.5850000000000035]",0.075,S
82.95,5,"[13.25, 1.5812500000000036]",0.075,S
83.0,5,"[13.25, 1.5775000000000037]",0.075,S
83.05,5,"[13.25, 1.5737500000000038]",0.075,S
83.1,5,"[13.25, 1.5700000000000038]",0.075,S
83.15,5,"[13.25, 1.566250000000004]",0.075,S
83.2,5,"[13.25, 1.562500000000004]",0.075,S
83.25,5,"[13.25, 1.558750000000004]",0.075,S
83.3,5,"[13.25, 1.5550000000000042]",0.075,S
83.35,5,"[13.25, 1.5512500000000042]",0.075,S
83.4,5,"[13.25, 1.5475000000000043]",0.075,S
83.45,5,"[13.25, 1.5437500000000044]",0.075,S
83.5,5,"[13.25, 1.5400000000000045]",0.075,S
83.55,5,"[13.25, 1.5362500000000046]",0.075,S
83.6,5,"[13.25, 1.5325000000000046]",0.075,S
83.65,5,"[13.25, 1.5287500000000047]",0.075,S
83.7,5,"[13.25, 1.5250000000000048]",0.075,S
83.75,5,"[13.25, 1.5212500000000049]",0.075,S
83.8,5,"[13.25, 1.517500000000005]",0.075,S
83.85,5,"[13.25, 1.513750000000005]",0.075,S
83.9,5,"[13.25, 1.5100000000000051]",0.075,S
83.95,5,"[13.25, 1.5062500000000052]",0.075,S
84.0,5,"[13.25, 1.5]",0.075,S
84.05,5,"[13.25, 1.5]",0,S
84.1,5,"[13.25, 1.5]",0,S
84.15,5,"[13.25, 1.5]",0,S
84.2,5,"[13.25, 1.5]",0,S
84.25,5,"[13.25, 1.5]",0,S
84.3,5,"[13.25, 1.5]",0,S
84.35,5,"[13.25, 1.5]",0,S
84.4,5,"[13.25, 1.5]",0,S
84.45,5,"[13.25, 1.49625]",0.075,S
84.5,5,"[13.25, 1.4925000000000002]",0.075,S
84.55,5,"[13.25, 1.4887500000000002]",0.075,S
84.6,5,"[13.25, 1.4850000000000003]",0.075,S
84.65,5,"[13.25, 1.4812500000000004]",0.075,S
84.7,5,"[13.25, 1.4775000000000005]",0.075,S
84.75,5,"[13.25, 1.4737500000000006]",0.075,S
84.8,5,"[13.25, 1.4700000000000006]",0.075,S
84.85,5,"[13.25, 1.4662500000000007]",0.075,S
84.9,5,"[13.25, 1.4625000000000008]",0.075,S
84.95,5,"[13.25, 1.4587500000000009]",0.075,S
85.0,5,"[13.25, 1.455000000000001]",0.075,S
85.05,5,"[13.25, 1.451250000000001]",0.075,S
85.1,5,"[13.25, 1.4475000000000011]",0.075,S
85.15,5,"[13.25, 1.4437500000000012]",0.075,S
85.2,5,"[13.25, 1.4400000000000013]",0.075,S
85.25,5,"[13.25, 1.4362500000000014]",0.075,S
85.3,5,"[13.25, 1.4325000000000014]",0.075,S
85.35,5,"[13.25, 1.4287500000000015]",0.075,S
85.4,5,"[13.25, 1.4250000000000016]",0.075,S
85.45,5,"[13.25, 1.4212500000000017]",0.075,S
85.5,5,"[13.25, 1.4175000000000018]",0.075,S
85.55,5,"[13.25, 1.4137500000000018]",0.075,S
85.6,5,"[13.25, 1.410000000000002]",0.075,S
85.65,5,"[13.25, 1.406250000000002]",0.075,S
85.7,5,"[13.25, 1.402500000000002]",0.075,S
85.75,5,"[13.25, 1.3987500000000022]",0.075,S
85.8,5,"[13.25, 1.3950000000000022]",0.075,S
85.85,5,"[13.25, 1.3912500000000023]",0.075,S
85.9,5,"[13.25, 1.3875000000000024]",0.075,S
85.95,5,"[13.25, 1.3837500000000025]",0.075,S
86.0,5,"[13.25, 1.3800000000000026]",0.075,S
86.05,5,"[13.25, 1.3762500000000026]",0.075,S
86.1,5,"[13.25, 1.3725000000000027]",0.075,S
86.15,5,"[13.25, 1.3687500000000028]",0.075,S
86.2,5,"[13.25, 1.3650000000000029]",0.075,S
86.25,5,"[13.25, 1.361250000000003]",0.075,S
86.3,5,"[13.25, 1.357500000000003]",0.075,S
86.35,5,"[13.25, 1.3537500000000031]",0.075,S
86.4,5,"[13.25, 1.3500000000000032]",0.075,S
86.45,5,"[13.25, 1.3462500000000033]",0.075,S
86.5,5,"[13.25, 1.3425000000000034]",0.075,S
86.55,5,"[13.25, 1.3387500000000034]",0.075,S
86.6,5,"[13.25, 1.3350000000000035]",0.075,S
86.65,5,"[13.25, 1.3312500000000036]",0.075,S
86.7,5,"[13.25, 1.3275000000000037]",0.075,S
86.75,5,"[13.25, 1.3237500000000038]",0.075,S
86.8,5,"[13.25, 1.3200000000000038]",0.075,S
86.85,5,"[13.25, 1.316250000000004]",0.075,S
86.9,5,"[13.25, 1.312500000000004]",0.075,S
86.95,5,"[13.25, 1.308750000000004]",0.075,S
87.0,5,"[13.25, 1.3050000000000042]",0.075,S
87.05,5,"[13.25, 1.3012500000000042]",0.075,S
87.1,5,"[13.25, 1.2975000000000043]",0.075,S
87.15,5,"[13.25, 1.2937500000000044]",0.075,S
87.2,5,"[13.25, 1.2900000000000045]",0.075,S
87.25,5,"[13.25, 1.2862500000000046]",0.075,S
87.3,5,"[13.25, 1.2825000000000046]",0.075,S
87.35,5,"[13.25, 1.2787500000000047]",0.075,S
87.4,5,"[13.25, 1.2750000000000048]",0.075,S
87.45,5,"[13.25, 1.2712500000000049]",0.075,S
87.5,5,"[13.25, 1.267500000000005]",0.075,S
87.55,5,"[13.25, 1.263750000000005]",0.075,S
87.6,5,"[13.25, 1.2600000000000051]",0.075,S
87.65,5,"[13.25, 1.2562500000000052]",0.075,S
87.7,5,"[13.25, 1.25]",0.075,S
87.75,5,"[13.25, 1.25]",0,S
87.8,5,"[13.25, 1.25]",0,S
87.85,5,"[13.25, 1.25]",0,S
87.9,5,"[13.25, 1.25]",0,S
87.95,5,"[13.25, 1.25]",0,S
88.0,5,"[13.25, 1.25]",0,S
88.05,5,"[13.25, 1.25]",0,S
88.1,5,"[13.25, 1.25]",0,S
88.15,5,"[13.25, 1.25]",0,S
88.2,5,"[13.25, 1.25]",0,S
88.25,5,"[13.25, 1.25]",0,S
88.3,5,"[13.25, 1.25]",0,S
88.35,5,"[13.25, 1.25]",0,S
88.4,5,"[13.25, 1.25]",0,S
88.45,5,"[13.25, 1.25]",0,S
88.5,5,"[13.25, 1.25]",0,S
88.55,5,"[13.25, 1.25]",0,S
88.6,5,"[13.25, 1.25]",0,S
88.65,5,"[13.25, 1.25]",0,S
88.7,5,"[13.25, 1.25]",0,S
88.75,5,"[13.25, 1.25]",0,S
88.8,5,"[13.25, 1.25]",0,S
88.85,5,"[13.25, 1.25]",0,S
88.9,5,"[13.25, 1.25]",0,S
88.95,5,"[13.25, 1.25]",0,S
89.0,5,"[13.25, 1.25]",0,S
89.05,5,"[13.25, 1.25]",0,S
89.1,5,"[13.25, 1.25]",0,S
89.15,5,"[13.25, 1.25]",0,S
89.2,5,"[13.25, 1.25]",0,S
89.25,5,"[13.25, 1.25]",0,S
89.3,5,"[13.25, 1.25]",0,S
89.35,5,"[13.25, 1.25]",0,S
89.4,5,"[13.25, 1.25]",0,S
89.45,5,"[13.25, 1.25]",0,S
89.5,5,"[13.25, 1.25]",0,S
89.55,5,"[13.25, 1.25]",0,S
89.6,5,"[13.25, 1.25]",0,S
89.65,5,"[13.25, 1.25]",0,S
89.7,5,"[13.25, 1.25]",0,S
89.75,5,"[13.25, 1.25]",0,S
89.8,5,"[13.25, 1.25]",0,S
89.85,5,"[13.25, 1.25]",0,S
89.9,5,"[13.25, 1.25]",0,S
89.95,5,"[13.25, 1.25]",0,S
90.0,5,"[13.25, 1.25]",0,S
90.05,5,"[13.25, 1.25]",0,S
90.1,5,"[13.25, 1.25]",0,S
90.15,5,"[13.25, 1.25]",0,S
90.2,5,"[13.25, 1.25]",0,S
90.25,5,"[13.25, 1.25]",0,S
90.3,5,"[13.25, 1.25]",0,S
90.35,5,"[13.25, 1.25]",0,S
90.4,5,"[13.25, 1.25]",0,S
90.45,5,"[13.25, 1.25]",0,S
90.5,5,"[13.25, 1.25]",0,S
