ts,status,currentCoord,speed,orientation
76.35,5,"[17.75, 1.29375]",0.75,S
76.4,5,"[17.75, 1.25]",0.825,S
76.45,5,"[17.75, 1.205]",0.9,S
76.5,5,"[17.75, 1.15625]",0.975,S
76.55,5,"[17.75, 1.10375]",1.05,S
76.6,5,"[17.75, 1.0]",1.125,S
76.65,5,"[17.75, 0.94]",1.2,S
76.7,5,"[17.75, 0.87625]",1.275,S
76.75,5,"[17.75, 0.75]",1.35,S
76.8,5,"[17.75, 0.68625]",1.275,S
76.85,5,"[17.75, 0.62625]",1.2,S
76.9,5,"[17.75, 0.57]",1.125,S
76.95,5,"[17.75, 0.5]",1.05,S
77.0,5,"[17.75, 0.45125]",0.975,S
77.05,5,"[17.75, 0.40625]",0.9,S
77.1,5,"[17.75, 0.365]",0.825,S
77.15,5,"[17.75, 0.3275]",0.75,S
77.2,5,"[17.75, 0.29375]",0.675,S
77.25,5,"[17.75, 0.25]",0,S
77.3,5,"[17.75, 0.24625]",0.075,S
77.35,5,"[17.75, 0.23875]",0.15,S
77.4,5,"[17.75, 0.22749999999999998]",0.225,S
77.45,5,"[17.75, 0.21249999999999997]",0.3,S
77.5,5,"[17.75, 0.19374999999999998]",0.375,S
77.55,5,"[17.75, 0.17124999999999999]",0.45,S
77.6,5,"[17.75, 0.145]",0.525,S
77.65,5,"[17.75, 0.11499999999999999]",0.6,S
77.7,5,"[17.75, 0.08124999999999999]",0.675,S
77.75,5,"[17.75, 0.04374999999999998]",0.75,S
77.8,5,"[17.75, 0.0]",0,S
77.85,2,"[17.75, 0.0]",0,S
77.9,3,"[17.75, 0.0]",0,S
77.95,4,"[17.75, 0.0]",0,S
78.0,4,"[17.75, 0.0]",0,S
78.05,4,"[17.75, 0.0]",0,S
78.1,4,"[17.75, 0.0]",0,S
78.15,4,"[17.75, 0.0]",0,S
78.2,4,"[17.75, 0.0]",0,S
78.25,4,"[17.75, 0.0]",0,S
78.3,4,"[17.75, 0.0]",0,S
78.35,4,"[17.75, 0.0]",0,S
78.4,4,"[17.75, 0.0]",0,S
78.45,4,"[17.75, 0.0]",0,W
78.5,4,"[17.74625, 0.0]",0.075,W
78.55,4,"[17.73875, 0.0]",0.15,W
78.6,4,"[17.7275, 0.0]",0.225,W
78.65,4,"[17.7125, 0.0]",0.3,W
78.7,4,"[17.693749999999998, 0.0]",0.375,W
78.75,4,"[17.671249999999997, 0.0]",0.45,W
78.8,4,"[17.644999999999996, 0.0]",0.525,W
78.85,4,"[17.614999999999995, 0.0]",0.6,W
78.9,4,"[17.588749999999994, 0.0]",0.525,W
78.95,4,"[17.566249999999993, 0.0]",0.45,W
79.0,4,"[17.547499999999992, 0.0]",0.375,W
79.05,4,"[17.53249999999999, 0.0]",0.3,W
79.1,4,"[17.52124999999999, 0.0]",0.225,W
79.15,4,"[17.5, 0.0]",0,W
79.2,4,"[17.5, 0.0]",0,W
79.25,4,"[17.5, 0.0]",0,W
79.3,4,"[17.5, 0.0]",0,W
79.35,4,"[17.5, 0.0]",0,W
79.4,4,"[17.5, 0.0]",0,W
79.45,4,"[17.5, 0.0]",0,W
79.5,4,"[17.5, 0.0]",0,W
79.55,4,"[17.5, 0.0]",0,W
79.6,4,"[17.5, 0.0]",0,W
79.65,4,"[17.5, 0.0]",0,W
79.7,4,"[17.5, 0.0]",0,N
79.75,4,"[17.5, 0.00375]",0.075,N
79.8,4,"[17.5, 0.01125]",0.15,N
79.85,4,"[17.5, 0.0225]",0.225,N
79.9,4,"[17.5, 0.0375]",0.3,N
79.95,4,"[17.5, 0.05625]",0.375,N
80.0,4,"[17.5, 0.07875]",0.45,N
80.05,4,"[17.5, 0.10500000000000001]",0.525,N
80.1,4,"[17.5, 0.135]",0.6,N
80.15,4,"[17.5, 0.16875]",0.675,N
80.2,4,"[17.5, 0.20625000000000002]",0.75,N
80.25,4,"[17.5, 0.25]",0.825,N
80.3,4,"[17.5, 0.295]",0.9,N
80.35,4,"[17.5, 0.34375]",0.975,N
80.4,4,"[17.5, 0.39625]",1.05,N
80.45,4,"[17.5, 0.5]",1.125,N
80.5,4,"[17.5, 0.56]",1.2,N
80.55,4,"[17.5, 0.6162500000000001]",1.125,N
80.6,4,"[17.5, 0.6687500000000001]",1.05,N
80.65,4,"[17.5, 0.75]",0.975,N
80.7,4,"[17.5, 0.795]",0.9,N
80.75,4,"[17.5, 0.83625]",0.825,N
80.8,4,"[17.5, 0.87375]",0.75,N
80.85,4,"[17.5, 0.9075]",0.675,N
80.9,4,"[17.5, 0.9375]",0.6,N
80.95,4,"[17.5, 0.96375]",0.525,N
81.0,4,"[17.5, 1.0]",0,N
81.05,4,"[17.5, 1.0]",0,N
81.1,4,"[17.5, 1.0]",0,N
81.15,4,"[17.5, 1.0]",0,N
81.2,4,"[17.5, 1.0]",0,N
81.25,4,"[17.5, 1.0]",0,N
81.3,4,"[17.5, 1.0]",0,N
81.35,4,"[17.5, 1.0]",0,N
81.4,4,"[17.5, 1.0]",0,N
81.45,4,"[17.5, 1.0]",0,N
81.5,4,"[17.5, 1.0]",0,N
81.55,4,"[17.5, 1.0]",0,W
81.6,4,"[17.49625, 1.0]",0.075,W
81.65,4,"[17.48875, 1.0]",0.15,W
81.7,4,"[17.4775, 1.0]",0.225,W
81.75,4,"[17.4625, 1.0]",0.3,W
81.8,4,"[17.443749999999998, 1.0]",0.375,W
81.85,4,"[17.421249999999997, 1.0]",0.45,W
81.9,4,"[17.394999999999996, 1.0]",0.525,W
81.95,4,"[17.364999999999995, 1.0]",0.6,W
82.0,4,"[17.331249999999994, 1.0]",0.675,W
82.05,4,"[17.293749999999992, 1.0]",0.75,W
82.1,4,"[17.25, 1.0]",0.825,W
82.15,4,"[17.205, 1.0]",0.9,W
82.2,4,"[17.15625, 1.0]",0.975,W
82.25,4,"[17.10375, 1.0]",1.05,W
82.3,4,"[17.0, 1.0]",1.125,W
82.35,4,"[16.94, 1.0]",1.2,W
82.4,4,"[16.876250000000002, 1.0]",1.275,W
82.45,4,"[16.75, 1.0]",1.35,W
82.5,4,"[16.67875, 1.0]",1.425,W
82.55,4,"[16.60375, 1.0]",1.5,W
82.6,4,"[16.5, 1.0]",1.5,W
82.65,4,"[16.425, 1.0]",1.5,W
82.7,4,"[16.35, 1.0]",1.5,W
82.75,4,"[16.25, 1.0]",1.5,W
82.8,4,"[16.175, 1.0]",1.5,W
82.85,4,"[16.1, 1.0]",1.5,W
82.9,4,"[16.0, 1.0]",1.5,W
82.95,4,"[15.925, 1.0]",1.5,W
83.0,4,"[15.850000000000001, 1.0]",1.5,W
83.05,4,"[15.75, 1.0]",1.5,W
83.1,4,"[15.675, 1.0]",1.5,W
83.15,4,"[15.600000000000001, 1.0]",1.5,W
83.2,4,"[15.5, 1.0]",1.5,W
83.25,4,"[15.425, 1.0]",1.5,W
83.3,4,"[15.350000000000001, 1.0]",1.5,W
83.35,4,"[15.25, 1.0]",1.5,W
83.4,4,"[15.175, 1.0]",1.5,W
83.45,4,"[15.100000000000001, 1.0]",1.5,W
83.5,4,"[15.0, 1.0]",1.5,W
83.55,4,"[14.925, 1.0]",1.5,W
83.6,4,"[14.850000000000001, 1.0]",1.5,W
83.65,4,"[14.75, 1.0]",1.5,W
83.7,4,"[14.675, 1.0]",1.5,W
83.75,4,"[14.600000000000001, 1.0]",1.5,W
83.8,4,"[14.5, 1.0]",1.5,W
83.85,4,"[14.425, 1.0]",1.5,W
83.9,4,"[14.350000000000001, 1.0]",1.5,W
83.95,4,"[14.25, 1.0]",1.5,W
84.0,4,"[14.175, 1.0]",1.5,W
84.05,4,"[14.103750000000002, 1.0]",1.425,W
84.1,4,"[14.0, 1.0]",1.35,W
84.15,4,"[13.93625, 1.0]",1.275,W
84.2,4,"[13.876249999999999, 1.0]",1.2,W
84.25,4,"[13.819999999999999, 1.0]",1.125,W
84.3,4,"[13.75, 1.0]",1.05,W
84.35,4,"[13.70125, 1.0]",0.975,W
84.4,4,"[13.65625, 1.0]",0.9,W
84.45,4,"[13.615, 1.0]",0.825,W
84.5,4,"[13.5775, 1.0]",0.75,W
84.55,4,"[13.543750000000001, 1.0]",0.675,W
84.6,4,"[13.5, 1.0]",0.6,W
84.65,4,"[13.5, 1.0]",0,W
84.7,4,"[13.5, 1.0]",0,W
84.75,4,"[13.5, 1.0]",0,W
84.8,4,"[13.5, 1.0]",0,W
84.85,4,"[13.5, 1.0]",0,W
84.9,4,"[13.5, 1.0]",0,W
84.95,4,"[13.5, 1.0]",0,W
85.0,4,"[13.5, 1.0]",0,W
85.05,4,"[13.5, 1.0]",0,W
85.1,4,"[13.5, 1.0]",0,W
85.15,4,"[13.5, 1.0]",0,W
85.2,4,"[13.5, 1.0]",0,W
85.25,4,"[13.5, 1.0]",0,W
85.3,4,"[13.5, 1.0]",0,W
85.35,4,"[13.5, 1.0]",0,W
85.4,4,"[13.5, 1.0]",0,W
85.45,4,"[13.5, 1.0]",0,W
85.5,4,"[13.5, 1.0]",0,W
85.55,4,"[13.5, 1.0]",0,W
85.6,4,"[13.5, 1.0]",0,W
85.65,4,"[13.5, 1.0]",0,W
85.7,4,"[13.5, 1.0]",0,W
85.75,4,"[13.5, 1.0]",0,W
85.8,4,"[13.5, 1.0]",0,W
85.85,4,"[13.5, 1.0]",0,W
85.9,4,"[13.5, 1.0]",0,W
85.95,4,"[13.5, 1.0]",0,W
86.0,4,"[13.5, 1.0]",0,W
86.05,4,"[13.5, 1.0]",0,W
86.1,4,"[13.5, 1.0]",0,W
86.15,4,"[13.5, 1.0]",0,W
86.2,4,"[13.5, 1.0]",0,W
86.25,4,"[13.5, 1.0]",0,W
86.3,4,"[13.5, 1.0]",0,W
86.35,4,"[13.5, 1.0]",0,W
86.4,4,"[13.5, 1.0]",0,W
86.45,4,"[13.5, 1.0]",0,W
86.5,4,"[13.5, 1.0]",0,W
86.55,4,"[13.5, 1.0]",0,W
86.6,4,"[13.5, 1.0]",0,W
86.65,4,"[13.5, 1.0]",0,W
86.7,4,"[13.5, 1.0]",0,W
86.75,4,"[13.5, 1.0]",0,W
86.8,4,"[13.5, 1.0]",0,W
86.85,4,"[13.5, 1.0]",0,W
86.9,4,"[13.5, 1.0]",0,W
86.95,4,"[13.5, 1.0]",0,W
87.0,4,"[13.5, 1.0]",0,W
87.05,4,"[13.5, 1.0]",0,W
87.1,4,"[13.5, 1.0]",0,W
87.15,4,"[13.5, 1.0]",0,W
87.2,4,"[13.5, 1.0]",0,W
87.25,4,"[13.5, 1.0]",0,W
87.3,4,"[13.5, 1.0]",0,W
87.35,4,"[13.5, 1.0]",0,W
87.4,4,"[13.5, 1.0]",0,W
87.45,4,"[13.5, 1.0]",0,W
87.5,4,"[13.5, 1.0]",0,W
87.55,4,"[13.5, 1.0]",0,W
87.6,4,"[13.5, 1.0]",0,W
87.65,4,"[13.5, 1.0]",0,W
87.7,4,"[13.5, 1.0]",0,W
87.75,4,"[13.5, 1.0]",0,W
87.8,4,"[13.49625, 1.0]",0.075,W
87.85,4,"[13.4925, 1.0]",0.075,W
87.9,4,"[13.48875, 1.0]",0.075,W
87.95,4,"[13.485, 1.0]",0.075,W
88.0,4,"[13.48125, 1.0]",0.075,W
88.05,4,"[13.4775, 1.0]",0.075,W
88.1,4,"[13.473749999999999, 1.0]",0.075,W
88.15,4,"[13.469999999999999, 1.0]",0.075,W
88.2,4,"[13.466249999999999, 1.0]",0.075,W
88.25,4,"[13.462499999999999, 1.0]",0.075,W
88.3,4,"[13.458749999999998, 1.0]",0.075,W
88.35,4,"[13.454999999999998, 1.0]",0.075,W
88.4,4,"[13.451249999999998, 1.0]",0.075,W
88.45,4,"[13.447499999999998, 1.0]",0.075,W
88.5,4,"[13.443749999999998, 1.0]",0.075,W
88.55,4,"[13.439999999999998, 1.0]",0.075,W
88.6,4,"[13.436249999999998, 1.0]",0.075,W
88.65,4,"[13.432499999999997, 1.0]",0.075,W
88.7,4,"[13.428749999999997, 1.0]",0.075,W
88.75,4,"[13.424999999999997, 1.0]",0.075,W
88.8,4,"[13.421249999999997, 1.0]",0.075,W
88.85,4,"[13.417499999999997, 1.0]",0.075,W
88.9,4,"[13.413749999999997, 1.0]",0.075,W
88.95,4,"[13.409999999999997, 1.0]",0.075,W
89.0,4,"[13.406249999999996, 1.0]",0.075,W
89.05,4,"[13.402499999999996, 1.0]",0.075,W
89.1,4,"[13.398749999999996, 1.0]",0.075,W
89.15,4,"[13.394999999999996, 1.0]",0.075,W
89.2,4,"[13.391249999999996, 1.0]",0.075,W
89.25,4,"[13.387499999999996, 1.0]",0.075,W
89.3,4,"[13.383749999999996, 1.0]",0.075,W
89.35,4,"[13.379999999999995, 1.0]",0.075,W
89.4,4,"[13.376249999999995, 1.0]",0.075,W
89.45,4,"[13.372499999999995, 1.0]",0.075,W
89.5,4,"[13.368749999999995, 1.0]",0.075,W
89.55,4,"[13.364999999999995, 1.0]",0.075,W
89.6,4,"[13.361249999999995, 1.0]",0.075,W
89.65,4,"[13.357499999999995, 1.0]",0.075,W
89.7,4,"[13.353749999999994, 1.0]",0.075,W
89.75,4,"[13.349999999999994, 1.0]",0.075,W
89.8,4,"[13.346249999999994, 1.0]",0.075,W
89.85,4,"[13.342499999999994, 1.0]",0.075,W
89.9,4,"[13.338749999999994, 1.0]",0.075,W
89.95,4,"[13.334999999999994, 1.0]",0.075,W
90.0,4,"[13.331249999999994, 1.0]",0.075,W
90.05,4,"[13.327499999999993, 1.0]",0.075,W
90.1,4,"[13.323749999999993, 1.0]",0.075,W
90.15,4,"[13.319999999999993, 1.0]",0.075,W
90.2,4,"[13.316249999999993, 1.0]",0.075,W
90.25,4,"[13.312499999999993, 1.0]",0.075,W
90.3,4,"[13.308749999999993, 1.0]",0.075,W
90.35,4,"[13.304999999999993, 1.0]",0.075,W
90.4,4,"[13.301249999999992, 1.0]",0.075,W
90.45,4,"[13.297499999999992, 1.0]",0.075,W
90.5,4,"[13.293749999999992, 1.0]",0.075,W
90.55,4,"[13.289999999999992, 1.0]",0.075,W
90.6,4,"[13.286249999999992, 1.0]",0.075,W
90.65,4,"[13.282499999999992, 1.0]",0.075,W
90.7,4,"[13.278749999999992, 1.0]",0.075,W
90.75,4,"[13.274999999999991, 1.0]",0.075,W
90.8,4,"[13.271249999999991, 1.0]",0.075,W
90.85,4,"[13.267499999999991, 1.0]",0.075,W
90.9,4,"[13.263749999999991, 1.0]",0.075,W
90.95,4,"[13.259999999999991, 1.0]",0.075,W
91.0,4,"[13.25624999999999, 1.0]",0.075,W
91.05,4,"[13.25, 1.0]",0.075,W
91.1,4,"[13.25, 1.0]",0,W
91.15,4,"[13.24625, 1.0]",0.075,W
91.2,4,"[13.2425, 1.0]",0.075,W
91.25,4,"[13.23875, 1.0]",0.075,W
91.3,4,"[13.235, 1.0]",0.075,W
91.35,4,"[13.23125, 1.0]",0.075,W
91.4,4,"[13.2275, 1.0]",0.075,W
91.45,4,"[13.223749999999999, 1.0]",0.075,W
91.5,4,"[13.219999999999999, 1.0]",0.075,W
91.55,4,"[13.216249999999999, 1.0]",0.075,W
91.6,4,"[13.212499999999999, 1.0]",0.075,W
91.65,4,"[13.208749999999998, 1.0]",0.075,W
91.7,4,"[13.204999999999998, 1.0]",0.075,W
91.75,4,"[13.201249999999998, 1.0]",0.075,W
91.8,4,"[13.197499999999998, 1.0]",0.075,W
91.85,4,"[13.193749999999998, 1.0]",0.075,W
91.9,4,"[13.189999999999998, 1.0]",0.075,W
91.95,4,"[13.186249999999998, 1.0]",0.075,W
92.0,4,"[13.182499999999997, 1.0]",0.075,W
92.05,4,"[13.178749999999997, 1.0]",0.075,W
92.1,4,"[13.174999999999997, 1.0]",0.075,W
92.15,4,"[13.171249999999997, 1.0]",0.075,W
92.2,4,"[13.167499999999997, 1.0]",0.075,W
92.25,4,"[13.163749999999997, 1.0]",0.075,W
92.3,4,"[13.159999999999997, 1.0]",0.075,W
92.35,4,"[13.156249999999996, 1.0]",0.075,W
92.4,4,"[13.152499999999996, 1.0]",0.075,W
92.45,4,"[13.148749999999996, 1.0]",0.075,W
92.5,4,"[13.144999999999996, 1.0]",0.075,W
92.55,4,"[13.141249999999996, 1.0]",0.075,W
92.6,4,"[13.137499999999996, 1.0]",0.075,W
92.65,4,"[13.133749999999996, 1.0]",0.075,W
92.7,4,"[13.129999999999995, 1.0]",0.075,W
92.75,4,"[13.126249999999995, 1.0]",0.075,W
92.8,4,"[13.122499999999995, 1.0]",0.075,W
92.85,4,"[13.118749999999995, 1.0]",0.075,W
92.9,4,"[13.114999999999995, 1.0]",0.075,W
92.95,4,"[13.111249999999995, 1.0]",0.075,W
93.0,4,"[13.107499999999995, 1.0]",0.075,W
93.05,4,"[13.103749999999994, 1.0]",0.075,W
93.1,4,"[13.099999999999994, 1.0]",0.075,W
93.15,4,"[13.096249999999994, 1.0]",0.075,W
93.2,4,"[13.092499999999994, 1.0]",0.075,W
93.25,4,"[13.088749999999994, 1.0]",0.075,W
93.3,4,"[13.084999999999994, 1.0]",0.075,W
93.35,4,"[13.081249999999994, 1.0]",0.075,W
93.4,4,"[13.077499999999993, 1.0]",0.075,W
93.45,4,"[13.073749999999993, 1.0]",0.075,W
93.5,4,"[13.069999999999993, 1.0]",0.075,W
93.55,4,"[13.066249999999993, 1.0]",0.075,W
93.6,4,"[13.062499999999993, 1.0]",0.075,W
93.65,4,"[13.058749999999993, 1.0]",0.075,W
93.7,4,"[13.054999999999993, 1.0]",0.075,W
93.75,4,"[13.051249999999992, 1.0]",0.075,W
93.8,4,"[13.047499999999992, 1.0]",0.075,W
93.85,4,"[13.043749999999992, 1.0]",0.075,W
93.9,4,"[13.039999999999992, 1.0]",0.075,W
93.95,4,"[13.036249999999992, 1.0]",0.075,W
94.0,4,"[13.032499999999992, 1.0]",0.075,W
94.05,4,"[13.028749999999992, 1.0]",0.075,W
94.1,4,"[13.024999999999991, 1.0]",0.075,W
94.15,4,"[13.021249999999991, 1.0]",0.075,W
94.2,4,"[13.017499999999991, 1.0]",0.075,W
94.25,4,"[13.013749999999991, 1.0]",0.075,W
94.3,4,"[13.009999999999991, 1.0]",0.075,W
94.35,4,"[13.00624999999999, 1.0]",0.075,W
94.4,4,"[13.0, 1.0]",0.075,W
94.45,4,"[12.9925, 1.0]",0.15,W
94.5,4,"[12.98125, 1.0]",0.225,W
94.55,4,"[12.966249999999999, 1.0]",0.3,W
94.6,4,"[12.947499999999998, 1.0]",0.375,W
94.65,4,"[12.924999999999997, 1.0]",0.45,W
94.7,4,"[12.898749999999998, 1.0]",0.525,W
94.75,4,"[12.868749999999999, 1.0]",0.6,W
94.8,4,"[12.834999999999999, 1.0]",0.675,W
94.85,4,"[12.7975, 1.0]",0.75,W
94.9,4,"[12.75, 1.0]",0.825,W
94.95,4,"[12.705, 1.0]",0.9,W
95.0,4,"[12.65625, 1.0]",0.975,W
95.05,4,"[12.60375, 1.0]",1.05,W
95.1,4,"[12.5, 1.0]",1.125,W
95.15,4,"[12.44, 1.0]",1.2,W
95.2,4,"[12.376249999999999, 1.0]",1.275,W
95.25,4,"[12.25, 1.0]",1.35,W
95.3,4,"[12.17875, 1.0]",1.425,W
95.35,4,"[12.103750000000002, 1.0]",1.5,W
95.4,4,"[12.0, 1.0]",1.5,W
95.45,4,"[11.925, 1.0]",1.5,W
95.5,4,"[11.850000000000001, 1.0]",1.5,W
95.55,4,"[11.75, 1.0]",1.5,W
95.6,4,"[11.675, 1.0]",1.5,W
95.65,4,"[11.600000000000001, 1.0]",1.5,W
95.7,4,"[11.5, 1.0]",1.5,W
95.75,4,"[11.425, 1.0]",1.5,W
95.8,4,"[11.350000000000001, 1.0]",1.5,W
95.85,4,"[11.25, 1.0]",1.5,W
95.9,4,"[11.175, 1.0]",1.5,W
95.95,4,"[11.100000000000001, 1.0]",1.5,W
96.0,4,"[11.0, 1.0]",1.5,W
96.05,4,"[10.925, 1.0]",1.5,W
96.1,4,"[10.850000000000001, 1.0]",1.5,W
96.15,4,"[10.75, 1.0]",1.5,W
96.2,4,"[10.675, 1.0]",1.5,W
96.25,4,"[10.600000000000001, 1.0]",1.5,W
96.3,4,"[10.5, 1.0]",1.5,W
96.35,4,"[10.425, 1.0]",1.5,W
96.4,4,"[10.350000000000001, 1.0]",1.5,W
96.45,4,"[10.25, 1.0]",1.5,W
96.5,4,"[10.175, 1.0]",1.5,W
96.55,4,"[10.100000000000001, 1.0]",1.5,W
96.6,4,"[10.0, 1.0]",1.5,W
96.65,4,"[9.925, 1.0]",1.5,W
96.7,4,"[9.850000000000001, 1.0]",1.5,W
96.75,4,"[9.75, 1.0]",1.5,W
96.8,4,"[9.675, 1.0]",1.5,W
96.85,4,"[9.600000000000001, 1.0]",1.5,W
96.9,4,"[9.5, 1.0]",1.5,W
96.95,4,"[9.425, 1.0]",1.5,W
97.0,4,"[9.350000000000001, 1.0]",1.5,W
97.05,4,"[9.25, 1.0]",1.5,W
97.1,4,"[9.175, 1.0]",1.5,W
97.15,4,"[9.100000000000001, 1.0]",1.5,W
97.2,4,"[9.0, 1.0]",1.5,W
97.25,4,"[8.92875, 1.0]",1.425,W
97.3,4,"[8.857500000000002, 1.0]",1.425,W
97.35,4,"[8.75, 1.0]",1.35,W
97.4,4,"[8.68625, 1.0]",1.275,W
97.45,4,"[8.626249999999999, 1.0]",1.2,W
97.5,4,"[8.569999999999999, 1.0]",1.125,W
97.55,4,"[8.5, 1.0]",1.05,W
97.6,4,"[8.45125, 1.0]",0.975,W
97.65,4,"[8.40625, 1.0]",0.9,W
97.7,4,"[8.365, 1.0]",0.825,W
97.75,4,"[8.3275, 1.0]",0.75,W
97.8,4,"[8.293750000000001, 1.0]",0.675,W
97.85,4,"[8.25, 1.0]",0.6,W
97.9,4,"[8.25, 1.0]",0,W
97.95,4,"[8.25, 1.0]",0,W
98.0,4,"[8.25, 1.0]",0,W
98.05,4,"[8.25, 1.0]",0,W
98.1,4,"[8.25, 1.0]",0,W
98.15,4,"[8.25, 1.0]",0,W
98.2,4,"[8.25, 1.0]",0,W
98.25,4,"[8.25, 1.0]",0,W
98.3,4,"[8.25, 1.0]",0,W
98.35,4,"[8.25, 1.0]",0,W
98.4,4,"[8.25, 1.0]",0,W
98.45,4,"[8.25, 1.0]",0,W
98.5,4,"[8.25, 1.0]",0,W
98.55,4,"[8.25, 1.0]",0,W
98.6,4,"[8.25, 1.0]",0,W
98.65,4,"[8.25, 1.0]",0,W
98.7,4,"[8.25, 1.0]",0,W
98.75,4,"[8.25, 1.0]",0,W
98.8,4,"[8.25, 1.0]",0,W
98.85,4,"[8.25, 1.0]",0,W
98.9,4,"[8.25, 1.0]",0,W
98.95,4,"[8.25, 1.0]",0,W
99.0,4,"[8.25, 1.0]",0,W
99.05,4,"[8.25, 1.0]",0,W
99.1,4,"[8.25, 1.0]",0,W
99.15,4,"[8.25, 1.0]",0,W
99.2,4,"[8.25, 1.0]",0,W
99.25,4,"[8.25, 1.0]",0,W
99.3,4,"[8.25, 1.0]",0,W
99.35,4,"[8.25, 1.0]",0,W
99.4,4,"[8.25, 1.0]",0,W
99.45,4,"[8.25, 1.0]",0,W
99.5,4,"[8.25, 1.0]",0,W
99.55,4,"[8.25, 1.0]",0,W
99.6,4,"[8.25, 1.0]",0,W
99.65,4,"[8.25, 1.0]",0,W
99.7,4,"[8.25, 1.0]",0,W
99.75,4,"[8.25, 1.0]",0,W
99.8,4,"[8.25, 1.0]",0,W
99.85,4,"[8.25, 1.0]",0,W
99.9,4,"[8.25, 1.0]",0,W
99.95,4,"[8.25, 1.0]",0,W
100.0,4,"[8.25, 1.0]",0,W
100.05,4,"[8.25, 1.0]",0,W
100.1,4,"[8.25, 1.0]",0,W
100.15,4,"[8.25, 1.0]",0,W
100.2,4,"[8.25, 1.0]",0,W
100.25,4,"[8.25, 1.0]",0,W
100.3,4,"[8.25, 1.0]",0,W
100.35,4,"[8.25, 1.0]",0,W
100.4,4,"[8.25, 1.0]",0,W
100.45,4,"[8.25, 1.0]",0,W
100.5,4,"[8.25, 1.0]",0,W
100.55,4,"[8.25, 1.0]",0,W
100.6,4,"[8.25, 1.0]",0,W
100.65,4,"[8.25, 1.0]",0,W
100.7,4,"[8.25, 1.0]",0,W
100.75,4,"[8.25, 1.0]",0,W
100.8,4,"[8.25, 1.0]",0,W
100.85,4,"[8.25, 1.0]",0,W
100.9,4,"[8.25, 1.0]",0,W
100.95,4,"[8.25, 1.0]",0,W
101.0,4,"[8.25, 1.0]",0,W
101.05,4,"[8.25, 1.0]",0,W
101.1,4,"[8.25, 1.0]",0,W
101.15,4,"[8.25, 1.0]",0,W
101.2,4,"[8.25, 1.0]",0,W
101.25,4,"[8.24625, 1.0]",0.075,W
101.3,4,"[8.23875, 1.0]",0.15,W
101.35,4,"[8.2275, 1.0]",0.225,W
101.4,4,"[8.212499999999999, 1.0]",0.3,W
101.45,4,"[8.193749999999998, 1.0]",0.375,W
101.5,4,"[8.171249999999997, 1.0]",0.45,W
101.55,4,"[8.144999999999998, 1.0]",0.525,W
101.6,4,"[8.114999999999998, 1.0]",0.6,W
101.65,4,"[8.081249999999999, 1.0]",0.675,W
101.7,4,"[8.04375, 1.0]",0.75,W
101.75,4,"[8.0, 1.0]",0.825,W
101.8,4,"[7.955, 1.0]",0.9,W
101.85,4,"[7.90625, 1.0]",0.975,W
101.9,4,"[7.85375, 1.0]",1.05,W
101.95,4,"[7.75, 1.0]",1.125,W
102.0,4,"[7.69, 1.0]",1.2,W
102.05,4,"[7.626250000000001, 1.0]",1.275,W
102.1,4,"[7.5, 1.0]",1.35,W
102.15,4,"[7.42875, 1.0]",1.425,W
102.2,4,"[7.35375, 1.0]",1.5,W
102.25,4,"[7.25, 1.0]",1.425,W
102.3,4,"[7.1825, 1.0]",1.35,W
102.35,4,"[7.11875, 1.0]",1.275,W
102.4,4,"[7.0, 1.0]",1.2,W
102.45,4,"[6.94375, 1.0]",1.125,W
102.5,4,"[6.891249999999999, 1.0]",1.05,W
102.55,4,"[6.842499999999999, 1.0]",0.975,W
102.6,4,"[6.797499999999999, 1.0]",0.9,W
102.65,4,"[6.75, 1.0]",0.825,W
102.7,4,"[6.7125, 1.0]",0.75,W
102.75,4,"[6.67875, 1.0]",0.675,W
102.8,4,"[6.64125, 1.0]",0.75,W
102.85,4,"[6.6075, 1.0]",0.675,W
102.9,4,"[6.5775, 1.0]",0.6,W
102.95,4,"[6.55125, 1.0]",0.525,W
103.0,4,"[6.52875, 1.0]",0.45,W
103.05,4,"[6.5, 1.0]",0,W
103.1,4,"[6.5, 1.0]",0,W
103.15,4,"[6.5, 1.0]",0,W
103.2,4,"[6.5, 1.0]",0,W
103.25,4,"[6.5, 1.0]",0,W
103.3,4,"[6.5, 1.0]",0,W
103.35,4,"[6.5, 1.0]",0,W
103.4,4,"[6.5, 1.0]",0,W
103.45,4,"[6.5, 1.0]",0,W
103.5,4,"[6.5, 1.0]",0,W
103.55,4,"[6.5, 1.0]",0,W
103.6,4,"[6.5, 1.0]",0,N
103.65,4,"[6.5, 1.00375]",0.075,N
103.7,4,"[6.5, 1.01125]",0.15,N
103.75,4,"[6.5, 1.0225]",0.225,N
103.8,4,"[6.5, 1.0374999999999999]",0.3,N
103.85,4,"[6.5, 1.05625]",0.375,N
103.9,4,"[6.5, 1.0787499999999999]",0.45,N
103.95,4,"[6.5, 1.105]",0.525,N
104.0,4,"[6.5, 1.135]",0.6,N
104.05,4,"[6.5, 1.16875]",0.675,N
104.1,4,"[6.5, 1.20625]",0.75,N
104.15,4,"[6.5, 1.25]",0.825,N
104.2,4,"[6.5, 1.2875]",0.75,N
104.25,4,"[6.5, 1.32125]",0.675,N
104.3,4,"[6.5, 1.3587500000000001]",0.75,N
104.35,4,"[6.5, 1.3925]",0.675,N
