batchNo,orderNo,time,pickup,dropoff
18,346,3348.09195,63,60
18,346,3476.856887,2,60
18,346,3356.450805,63,60
18,494,3378.626476,31,17
18,494,3364.175671,53,17
18,494,3391.301252,38,17
18,494,3401.62254,23,17
18,522,3364.132021,41,32
18,522,3346.805009,26,32
18,522,3375.100894,31,32
18,522,3392.506261,45,32
18,522,3374.717352,35,32
18,522,3379.231843,35,32
18,522,3310.859034,39,32
18,522,3367.011449,59,32
18,522,3405.053667,40,32
18,522,3348.09195,58,32
18,613,3431.420036,13,86
18,613,3389.631843,13,86
18,613,3363.275492,53,86
18,613,3348.09195,49,86
18,613,3430.864043,12,86
18,613,3375.854383,41,86
18,613,3387.683363,50,86
18,613,3427.580322,38,86
18,679,3392.10483,14,78
18,679,3327.858318,57,78
18,679,3392.44186,25,78
18,679,3415.331306,8,78
18,679,3378.11771,7,78
18,679,3363.490877,59,78
18,679,3340.0161,28,78
18,679,3374.642934,27,78
18,679,3434.824687,17,78
18,679,3348.09195,58,78
18,679,3344.579606,41,78
18,679,3390.348837,18,78
18,679,3403.535957,7,78
18,679,3348.09195,63,78
18,679,3405.510912,37,78
18,679,3380.652952,48,78
18,686,3348.09195,36,62
18,686,3348.09195,48,62
18,686,3402.372451,23,62
18,686,3375.1839,53,62
18,686,3387.894454,43,62
18,686,3362.252236,59,62
18,686,3364.343828,60,62
18,686,3433.122361,31,62
18,686,3375.141682,61,62
18,697,3323.187478,52,14
18,697,3304.030769,55,14
18,697,3417.246869,36,14
18,697,3476.495528,8,14
18,697,3348.09195,61,14
18,697,3402.12415,19,14
18,697,3386.950268,61,14
18,697,3359.415742,36,14
18,697,3315.754562,51,14
18,697,3299.393202,60,14
18,697,3372.395707,19,14
18,697,3442.658318,29,14
18,697,3405.010733,3,14
18,697,3374.604293,39,14
18,697,3378.171377,47,14
18,697,3379.246869,28,14
18,697,3365.656172,43,14
18,727,3387.891592,29,18
18,727,3416.057603,19,18
18,727,3385.266905,37,18
18,727,3431.950268,3,18
18,727,3348.09195,49,18
18,727,3419.336315,10,18
18,727,3390.115564,33,18
18,727,3365.683363,28,18
18,727,3390.648658,44,18
18,727,3430.607156,2,18
18,729,3401.244365,44,53
18,729,3391.78712,27,53
18,729,3449.057961,26,53
18,729,3387.034347,34,53
18,729,3348.09195,64,53
18,729,3460.352415,21,53
18,729,3363.329159,54,53
18,729,3453.864758,22,53
18,781,3377.840072,30,19
18,781,3392.838283,23,19
18,781,3372.494812,31,19
18,781,3404.354562,22,19
18,781,3416.963506,21,19
18,781,3374.351699,41,19
18,781,3348.09195,57,19
18,781,3364.350984,53,19
18,781,3389.915206,15,19
18,940,3348.09195,62,65
18,940,3348.09195,66,65
18,940,3348.09195,64,65
18,940,3388.811807,48,65
18,940,3432.065474,21,65
18,940,3390.914132,10,65
18,940,3399.79356,27,65
18,1049,3465.510197,10,75
18,1049,3443.001431,12,75
18,1049,3377.379249,30,75
18,1049,3405.140966,41,75
18,1049,3429.975313,1,75
18,1049,3378.017531,14,75
18,1049,3380.069767,17,75
18,1049,3407.292665,27,75
18,1181,3405.747048,26,20
18,1181,3348.09195,62,20
18,1181,3457.226834,2,20
18,1181,3330.261896,46,20
18,1181,3462.040429,3,20
18,1181,3355.14025,42,20
18,1181,3417.422182,16,20
18,1181,3476.166369,14,20
18,1181,3375.01932,43,20
18,1181,3364.899106,59,20
18,1181,3363.249732,43,20
18,1181,3416.689445,31,20
18,1205,3348.09195,64,5
18,1205,3348.826834,57,5
18,1205,3363.168873,35,5
18,1205,3388.995707,20,5
18,1205,3333.412522,38,5
18,1205,3345.510197,55,5
18,1205,3430.072987,35,5
18,1205,3348.09195,63,5
18,1205,3378.509123,59,5
18,1294,3403.246869,6,1
18,1294,3447.618962,1,1
18,1294,3348.09195,65,1
18,1294,3364.235778,57,1
18,1294,3284.152415,48,1
18,1294,3333.389982,63,1
18,1294,3348.09195,59,1
18,1294,3392.56136,39,1
18,1294,3433.018605,2,1
18,1294,3367.858318,21,1
18,1294,3423.684079,11,1
18,1294,3379.721288,18,1
18,1294,3393.422898,20,1
18,1294,3364.534168,66,1
18,1294,3344.148479,51,1
18,1312,3362.994991,47,26
18,1312,3341.034705,25,26
18,1312,3300.300537,34,26
18,1312,3365.963864,42,26
18,1312,3411.359213,19,26
18,1312,3400.061181,20,26
18,1367,3391.709839,24,3
18,1367,3439.982469,19,3
18,1367,3365.148122,61,3
18,1367,3404.973524,16,3
18,1367,3348.09195,64,3
18,1367,3348.09195,65,3
18,1367,3380.510197,14,3
18,1367,3389.915921,38,3
18,1367,3326.311628,48,3
18,1417,3491.264043,2,13
18,1417,3463.691234,22,13
18,1417,3386.755993,30,13
18,1417,3376.60644,51,13
18,1417,3449.204651,14,13
18,1417,3348.09195,59,13
18,1417,3319.758855,44,13
18,1417,3358.401431,29,13
18,1417,3405.238998,12,13
18,1468,3451.090877,6,56
18,1468,3378.506977,35,56
18,1468,3348.09195,63,56
18,1468,3362.501252,52,56
18,1468,3364.337388,45,56
18,1468,3348.09195,47,56
18,1468,3324.955635,33,56
18,1468,3417.546333,43,56
18,1468,3362.413953,63,56
18,1600,3390.388909,43,96
18,1600,3415.762075,4,96
18,1600,3388.718784,28,96
18,1600,3293.980322,64,96
18,1600,3389.545975,28,96
18,1600,3341.045796,28,96
18,1600,3348.09195,61,96
18,1600,3377.72415,48,96
18,1600,3393.124508,4,96
19,22,1173.575671,30,67
19,22,1229.318068,29,67
19,22,1261.710912,17,67
19,22,1229.021109,21,67
19,22,1173.575671,49,67
19,22,1242.170304,26,67
19,22,1191.666547,15,67
19,24,1202.507335,46,58
19,24,1173.575671,44,58
19,24,1203.313775,57,58
19,24,1173.575671,61,58
19,24,1182.241145,35,58
19,24,1270.23542,13,58
19,24,1224.723792,18,58
19,24,1275.981038,7,58
19,24,1204.223256,17,58
19,24,1317.316995,7,58
19,24,1228.947406,8,58
19,24,1261.036494,13,58
19,24,1173.575671,51,58
19,24,1230.213238,28,58
19,98,1201.04186,56,17
19,98,1173.575671,46,17
19,98,1232.631127,21,17
19,98,1200.061538,64,17
19,142,1215.215742,9,56
19,142,1217.109839,61,56
19,142,1201.321646,33,56
19,142,1204.447943,28,56
19,142,1295.23542,11,56
19,142,1218.162433,50,56
19,142,1298.948122,5,56
19,142,1238.276923,8,56
19,142,1186.807156,28,56
19,234,1173.575671,37,60
19,234,1204.519499,14,60
19,234,1219.11127,4,60
19,234,1191.344544,44,60
19,234,1173.575671,56,60
19,234,1187.30805,43,60
19,234,1217.831127,22,60
19,234,1201.265116,38,60
19,234,1287.275134,14,60
19,419,1283.50483,6,97
19,419,1173.575671,61,97
19,419,1173.575671,61,97
19,419,1173.575671,56,97
19,419,1173.575671,66,97
19,419,1173.575671,61,97
19,455,1234.345259,50,43
19,455,1194.695886,53,43
19,455,1265.23542,6,43
19,455,1186.872272,59,43
19,455,1237.413953,20,43
19,455,1213.863327,12,43
19,455,1248.782111,17,43
19,513,1223.215742,34,26
19,513,1206.85653,52,26
19,513,1261.886941,26,26
19,513,1237.179964,5,26
19,513,1196.777102,64,26
19,513,1244.080143,6,26
19,513,1190.046512,31,26
19,513,1219.196422,5,26
19,513,1173.575671,50,26
19,513,1247.171377,8,26
19,513,1217.945617,14,26
19,513,1238.7678,18,26
19,551,1245.527013,9,94
19,551,1234.065832,1,94
19,551,1200.113775,43,94
19,551,1262.421825,34,94
19,551,1229.884794,7,94
19,551,1186.167442,20,94
19,571,1226.41288,1,8
19,571,1201.821109,14,8
19,571,1268.124508,16,8
19,571,1214.997496,20,8
19,571,1225.664401,11,8
19,571,1215.780322,3,8
19,571,1173.575671,64,8
19,571,1203.970662,42,8
19,571,1173.575671,48,8
19,571,1203.589267,29,8
19,744,1173.827191,58,9
19,744,1234.590698,33,9
19,744,1173.575671,36,9
19,744,1189.380322,51,9
19,744,1173.575671,66,9
19,744,1192.498032,54,9
19,744,1202.148837,41,9
19,744,1234.392844,25,9
19,744,1216.76136,51,9
19,744,1188.055098,46,9
19,744,1258.421467,4,9
19,744,1204.538819,34,9
19,744,1213.539177,47,9
19,744,1173.575671,65,9
19,744,1243.932737,34,9
19,744,1255.23542,10,9
19,763,1221.769589,24,49
19,763,1177.111628,61,49
19,763,1200.792129,32,49
19,763,1210.444007,50,49
19,763,1257.330233,4,49
19,763,1250.711986,2,49
19,763,1233.743828,19,49
19,763,1218.373524,35,49
19,763,1155.950268,65,49
19,763,1230.123077,37,49
19,763,1236.384973,2,49
19,763,1273.3839,6,49
19,763,1247.567442,25,49
19,853,1186.562433,45,40
19,853,1255.242218,21,40
19,853,1173.575671,61,40
19,853,1173.575671,40,40
19,853,1249.78712,48,40
19,853,1210.23542,19,40
19,853,1214.286941,24,40
19,853,1227.102683,10,40
19,853,1205.503399,44,40
19,853,1222.704472,33,40
19,853,1249.439714,32,40
19,914,1291.549553,1,1
19,914,1217.318068,29,1
19,914,1201.480501,10,1
19,914,1189.316637,31,1
19,914,1217.097674,25,1
19,914,1205.217889,46,1
19,914,1220.874776,50,1
19,1060,1209.829338,44,11
19,1060,1205.070483,24,11
19,1060,1233.006082,60,11
19,1060,1204.534526,19,11
19,1060,1189.191413,50,11
19,1060,1202.984615,35,11
19,1060,1173.575671,58,11
19,1060,1217.129875,20,11
19,1060,1173.575671,66,11
19,1060,1231.424687,11,11
19,1060,1191.44186,33,11
19,1178,1259.931306,23,21
19,1178,1218.443649,5,21
19,1178,1211.825045,25,21
19,1178,1186.8161,55,21
19,1180,1191.261538,21,53
19,1180,1231.179249,2,53
19,1180,1189.426834,46,53
19,1180,1220.385689,42,53
19,1180,1212.815027,41,53
19,1180,1205.53059,35,53
19,1180,1283.967084,4,53
19,1180,1187.557782,31,53
19,1180,1220.131664,41,53
19,1180,1201.358855,17,53
19,1180,1200.316637,26,53
19,1194,1173.575671,62,46
19,1194,1252.564937,7,46
19,1194,1214.870841,30,46
19,1194,1190.001431,47,46
19,1194,1190.247585,41,46
19,1194,1206.030769,21,46
19,1194,1189.224329,44,46
19,1194,1173.575671,56,46
19,1194,1202.752057,34,46
19,1416,1238.82898,17,41
19,1416,1229.906261,26,41
19,1416,1235.557782,23,41
19,1416,1189.845438,42,41
19,1416,1216.651878,35,41
19,1416,1173.575671,32,41
19,1416,1203.361717,28,41
19,1416,1247.991413,20,41
19,1416,1272.426118,13,41
19,1416,1190.211091,48,41
19,1416,1189.781038,53,41
19,1509,1196.844365,35,62
19,1509,1188.352057,35,62
19,1509,1234.407156,37,62
19,1509,1173.575671,60,62
19,1509,1231.252952,19,62
19,1509,1244.747048,24,62
19,1509,1278.066547,4,62
19,1509,1230.710555,24,62
19,1509,1190.588193,42,62
19,1547,1191.260107,57,59
19,1547,1250.966011,16,59
19,1547,1173.575671,56,59
19,1547,1216.094454,15,59
19,1547,1186.900894,39,59
19,1547,1173.575671,63,59
19,1547,1150.23542,46,59
19,1547,1173.575671,58,59
19,1576,1195.23542,62,45
19,1576,1205.902683,8,45
19,1576,1173.575671,50,45
19,1576,1189.558497,47,45
19,1576,1213.092665,25,45
19,1576,1187.951342,23,45
19,1576,1246.881574,38,45
19,1576,1304.239714,1,45
19,1576,1166.12093,38,45
19,1576,1215.340966,46,45
19,1576,1276.070125,17,45
19,1576,1224.25653,8,45
19,1576,1229.008229,3,45
19,1576,1245.412522,9,45
20,32,8288.506261,48,73
20,32,8355.465832,30,73
20,32,8341.117352,24,73
20,32,8354.647585,4,73
20,32,8300.012522,46,73
20,32,8338.055456,32,73
20,32,8300.109123,28,73
20,32,8256.607871,58,73
20,32,8347.085152,2,73
20,32,8250.602147,62,73
20,32,8298.408229,43,73
20,32,8285.556708,49,73
20,301,8260.012522,62,8
20,301,8311.083005,52,8
20,301,8273.701252,7,8
20,301,8322.852594,25,8
20,301,8226.193202,28,8
20,301,8335.483005,20,8
20,301,8305.710197,21,8
20,309,8344.741682,25,100
20,309,8324.385331,15,100
20,309,8319.553488,21,100
20,309,8197.691234,32,100
20,309,8290.58712,56,100
20,309,8303.638998,41,100
20,309,8341.20322,31,100
20,309,8351.521646,19,100
20,309,8307.827191,25,100
20,545,8315.982111,18,78
20,545,8275.911628,52,78
20,545,8323.677639,12,78
20,545,8334.11127,6,78
20,545,8359.741682,6,78
20,545,8286.753846,45,78
20,545,8302.766011,31,78
20,545,8285.152415,55,78
20,545,8300.680859,14,78
20,545,8260.128444,63,78
20,698,8305.210018,12,81
20,698,8282.069052,61,81
20,698,8308.769231,21,81
20,698,8274.421825,58,81
20,698,8301.921646,36,81
20,725,8323.501968,20,58
20,725,8290.725939,9,58
20,725,8345.47907,9,58
20,725,8260.128444,27,58
20,725,8383.276923,14,58
20,725,8323.642576,42,58
20,725,8277.064401,57,58
20,725,8316.361002,39,58
20,812,8287.183184,55,62
20,812,8269.162791,43,62
20,812,8260.128444,62,62
20,812,8260.128444,61,62
20,812,8275.175313,55,62
20,812,8338.584258,4,62
20,812,8328.42898,33,62
20,812,8260.128444,54,62
20,812,8369.900894,17,62
20,812,8301.474776,40,62
20,812,8275.165295,29,62
20,828,8303.785689,39,26
20,828,8260.128444,56,26
20,828,8359.392487,18,26
20,828,8274.639356,51,26
20,828,8327.628265,4,26
20,828,8330.738462,35,26
20,828,8371.434347,20,26
20,828,8348.488372,14,26
20,828,8355.786762,9,26
20,828,8287.072272,29,26
20,830,8292.690877,38,40
20,830,8348.556708,39,40
20,830,8344.627549,18,40
20,830,8301.319141,53,40
20,830,8260.128444,53,40
20,830,8372.509123,6,40
20,830,8260.128444,32,40
20,830,8318.452594,26,40
20,830,8313.124508,27,40
20,830,8317.92093,7,40
20,830,8317.586047,3,40
20,830,8275.9839,65,40
20,830,8311.937388,32,40
20,878,8311.472987,23,52
20,878,8315.966726,33,52
20,878,8360.962075,33,52
20,878,8319.103399,43,52
20,878,8310.155635,43,52
20,878,8308.785689,16,52
20,878,8260.128444,65,52
20,878,8272.286583,25,52
20,878,8334.788551,40,52
20,878,8288.696601,54,52
20,878,8289.381753,16,52
20,878,8260.128444,55,52
20,878,8303.587478,6,52
20,962,8313.547406,39,41
20,962,8274.353131,33,41
20,962,8182.940608,46,41
20,962,8224.366369,15,41
20,962,8116.565295,63,41
20,962,8328.173166,9,41
20,962,8270.467621,8,41
20,962,8316.632558,40,41
20,962,8333.90805,29,41
20,962,8260.128444,24,41
20,1143,8286.705546,49,19
20,1143,8328.428623,5,19
20,1143,8274.863327,46,19
20,1143,8273.449016,51,19
20,1143,8277.489088,10,19
20,1143,8293.076565,28,19
20,1143,8360.252952,11,19
20,1143,8206.930233,55,19
20,1170,8257.462612,62,4
20,1170,8298.785689,2,4
20,1170,8332.833989,1,4
20,1170,8156.228623,47,4
20,1170,8260.128444,56,4
20,1170,8342.401431,5,4
20,1170,8260.128444,59,4
20,1170,8260.128444,55,4
20,1170,8294.262254,26,4
20,1170,8307.999642,13,4
20,1268,8227.451521,59,74
20,1268,8287.305546,54,74
20,1268,8332.467621,15,74
20,1268,8275.467979,55,74
20,1268,8315.334168,4,74
20,1268,8220.168157,38,74
20,1268,8260.128444,9,74
20,1268,8277.251878,28,74
20,1268,8299.13381,46,74
20,1268,8281.054025,64,74
20,1268,8297.085868,55,74
20,1268,8318.315921,10,74
20,1268,8151.228623,65,74
20,1268,8323.360644,46,74
20,1268,8187.940608,45,74
20,1288,8263.718426,57,86
20,1288,8287.303399,24,86
20,1288,8276.105546,23,86
20,1288,8288.405367,51,86
20,1288,8260.128444,60,86
20,1288,8236.935242,25,86
20,1288,8237.183184,62,86
20,1288,8345.408587,3,86
20,1288,8301.913775,36,86
20,1375,8332.676208,14,37
20,1375,8207.753846,29,37
20,1375,8275.550268,58,37
20,1375,8336.261181,1,37
20,1375,8301.136673,44,37
20,1375,8260.128444,58,37
20,1375,8276.063327,34,37
20,1394,8272.483363,36,30
20,1394,8260.128444,20,30
20,1394,8355.731306,17,30
20,1394,8275.070125,6,30
20,1394,8260.128444,64,30
20,1394,8315.296243,5,30
20,1394,8260.128444,55,30
20,1396,8304.722361,41,84
20,1396,8283.909839,56,84
20,1396,8296.297674,45,84
20,1396,8306.407871,40,84
20,1396,8273.946691,58,84
20,1396,8279.511628,62,84
20,1396,8320.407513,34,84
20,1526,8304.411807,26,76
20,1526,8302.079785,43,76
20,1526,8321.935242,7,76
20,1526,8286.293739,39,76
20,1526,8273.667621,39,76
20,1526,8316.563506,25,76
20,1526,8360.557424,12,76
20,1577,8288.471914,33,69
20,1577,8176.917352,60,69
20,1577,8329.681574,17,69
20,1577,8327.13381,37,69
20,1577,8288.018247,32,69
20,1577,8260.128444,66,69
20,1577,8305.500894,35,69
20,1577,8396.391771,4,69
20,1577,8272.444007,55,69
21,65,2854.405367,10,5
21,65,2745.927013,12,5
21,65,2789.378891,35,5
21,65,2818.218247,16,5
21,65,2812.507335,45,5
21,65,2800.142039,60,5
21,65,2785.776744,25,5
21,65,2819.307335,7,5
21,65,2787.469767,31,5
21,65,2771.358855,6,5
21,65,2793.999642,2,5
21,70,2805.445081,57,46
21,70,2782.786404,47,46
21,70,2846.376386,10,46
21,70,2869.654025,6,46
21,70,2808.35814,36,46
21,70,2759.591413,59,46
21,199,2741.849732,29,86
21,199,2776.27907,59,86
21,199,2819.023614,58,86
21,199,2927.039356,19,86
21,199,2797.02576,20,86
21,199,2903.758497,2,86
21,199,2812.578175,15,86
21,199,2806.650447,2,86
21,199,2766.445081,37,86
21,199,2741.849732,52,86
21,199,2770.332737,50,86
21,199,2855.720572,28,86
21,199,2769.571377,1,86
21,199,2803.218247,5,86
21,199,2758.64186,60,86
21,199,2806.046512,37,86
21,199,2838.801789,25,86
21,247,2773.658676,7,100
21,247,2741.849732,46,100
21,247,2886.915206,54,100
21,247,2801.856887,16,100
21,247,2741.849732,62,100
21,247,2832.876565,34,100
21,247,2801.174597,34,100
21,247,2778.280501,35,100
21,247,2810.941324,54,100
21,247,2844.391055,38,100
21,247,2769.654383,36,100
21,247,2832.105546,39,100
21,247,2755.360286,60,100
21,247,2799.361002,16,100
21,247,2832.956351,6,100
21,247,2766.897317,56,100
21,306,2848.074061,17,64
21,306,2821.316279,52,64
21,306,2769.553488,30,64
21,306,2770.718426,40,64
21,306,2741.849732,65,64
21,306,2795.717352,40,64
21,306,2757.479785,63,64
21,306,2801.897317,27,64
21,325,2755.08551,37,42
21,325,2741.849732,64,42
21,325,2814.906261,24,42
21,325,2741.849732,60,42
21,325,2741.849732,63,42
21,325,2818.905546,49,42
21,325,2770.896601,33,42
21,334,2896.676565,15,27
21,334,2810.935242,42,27
21,334,2863.515564,34,27
21,334,2846.782111,24,27
21,334,2783.983542,56,27
21,334,2758.757066,46,27
21,334,2741.849732,35,27
21,334,2774.94025,30,27
21,334,2772.112343,24,27
21,334,2797.344544,56,27
21,334,2781.555635,51,27
21,334,2797.479785,46,27
21,417,2813.152057,16,79
21,417,2782.475134,25,79
21,417,2782.960644,42,79
21,417,2843.538462,66,79
21,417,2789.365295,26,79
21,417,2770.540966,9,79
21,417,2785.560644,5,79
21,417,2874.233989,58,79
21,417,2806.018605,34,79
21,417,2806.203936,47,79
21,417,2741.849732,57,79
21,417,2792.284794,57,79
21,417,2779.587478,24,79
21,434,2876.09195,16,16
21,434,2763.762433,36,16
21,434,2783.693739,25,16
21,434,2765.825403,51,16
21,434,2826.536315,49,16
21,434,2794.591055,47,16
21,460,2757.700894,43,38
21,460,2817.191413,37,38
21,460,2757.838283,43,38
21,460,2782.885152,11,38
21,460,2844.091592,62,38
21,460,2831.954562,12,38
21,460,2792.239356,61,38
21,629,2760.550268,55,87
21,629,2786.09195,59,87
21,629,2741.849732,56,87
21,629,2741.849732,66,87
21,629,2803.500537,11,87
21,629,2778.907692,47,87
21,629,2758.133095,52,87
21,629,2836.09195,29,87
21,629,2800.569589,7,87
21,629,2759.745259,61,87
21,771,2802.509123,65,70
21,771,2771.09195,57,70
21,771,2794.545617,44,70
21,771,2837.226476,31,70
21,771,2754.99678,58,70
21,771,2751.09195,65,70
21,771,2741.849732,32,70
21,771,2760.402862,12,70
21,771,2741.849732,55,70
21,1015,2852.865832,38,47
21,1015,2796.748479,22,47
21,1015,2755.456172,39,47
21,1015,2781.103041,23,47
21,1015,2766.849732,61,47
21,1015,2741.849732,60,47
21,1015,2770.498748,9,47
21,1101,2863.975313,1,45
21,1101,2822.478354,35,45
21,1101,2771.74025,31,45
21,1101,2746.792129,55,45
21,1101,2858.843649,59,45
21,1101,2788.027907,55,45
21,1101,2848.929517,26,45
21,1101,2802.096243,4,45
21,1101,2899.393918,24,45
21,1101,2767.008945,61,45
21,1101,2771.53703,32,45
21,1112,2741.849732,56,32
21,1112,2836.897317,41,32
21,1112,2847.977818,17,32
21,1112,2840.564937,34,32
21,1112,2756.729159,13,32
21,1112,2836.741324,25,32
21,1112,2765.67585,58,32
21,1112,2778.658318,19,32
21,1112,2823.983542,33,32
21,1112,2870.669767,41,32
21,1256,2755.542039,15,35
21,1256,2798.228623,58,35
21,1256,2772.593918,64,35
21,1256,2754.99678,26,35
21,1256,2808.681574,59,35
21,1256,2913.891234,23,35
21,1256,2741.849732,49,35
21,1290,2780.928086,53,23
21,1290,2889.498032,4,23
21,1290,2757.73381,60,23
21,1290,2741.849732,65,23
21,1290,2859.785331,60,23
21,1290,2886.475134,21,23
21,1290,2755.091234,31,23
21,1290,2791.503041,22,23
21,1290,2856.600716,13,23
21,1290,2762.149195,65,23
21,1327,2755.61932,35,22
21,1327,2756.467263,24,22
21,1327,2846.650089,3,22
21,1327,2883.096601,23,22
21,1327,2837.795707,13,22
21,1327,2782.512343,23,22
21,1327,2792.02576,6,22
21,1327,2908.629696,9,22
21,1327,2892.883005,23,22
21,1414,2770.203936,22,20
21,1414,2799.169231,21,20
21,1414,2826.579606,36,20
21,1414,2859.582826,8,20
21,1414,2869.857245,26,20
21,1414,2788.529517,18,20
21,1414,2882.479785,11,20
21,1475,2852.242218,15,26
21,1475,2741.849732,62,26
21,1475,2841.376386,15,26
21,1475,2759.751699,57,26
21,1475,2741.849732,43,26
21,1475,2821.854383,28,26
22,39,1824.746691,43,64
22,39,1749.604651,65,64
22,39,1793.465116,46,64
22,39,1835.908766,3,64
22,39,1842.43542,6,64
22,39,1780.527013,49,64
22,39,1883.042934,3,64
22,39,1841.881932,48,64
22,39,1832.417531,1,64
22,39,1796.705903,54,64
22,39,1930.562433,9,64
22,52,1770.385331,22,83
22,52,1828.468336,7,83
22,52,1832.837567,4,83
22,52,1749.604651,59,83
22,52,1848.124866,9,83
22,52,1846.919857,18,83
22,52,1796.2,52,83
22,113,1778.484794,61,46
22,113,1808.013238,39,46
22,113,1854.051521,42,46
22,113,1749.604651,60,46
22,113,1795.342039,31,46
22,113,1766.227191,57,46
22,113,1820.362791,13,46
22,113,1781.599642,53,46
22,113,1797.961002,59,46
22,113,1790.436136,40,46
22,113,1837.779249,22,46
22,113,1762.607871,26,46
22,113,1774.484794,50,46
22,128,1765.352057,40,13
22,128,1829.615385,3,13
22,128,1834.763864,2,13
22,128,1780.173524,42,13
22,128,1816.605009,17,13
22,128,1765.130233,58,13
22,225,1766.944544,63,71
22,225,1749.604651,53,71
22,225,1794.197138,53,71
22,225,1763.175313,49,71
22,225,1793.223971,31,71
22,225,1793.189624,19,71
22,225,1806.725939,30,71
22,225,1852.471199,42,71
22,225,1749.604651,65,71
22,225,1863.440787,8,71
22,225,1806.819678,52,71
22,225,1826.677996,2,71
22,318,1749.604651,63,63
22,318,1749.604651,55,63
22,318,1834.452952,28,63
22,318,1862.854741,26,63
22,318,1869.721646,1,63
22,318,1749.604651,63,63
22,318,1749.604651,42,63
22,318,1801.786404,39,63
22,318,1781.095886,47,63
22,318,1839.855814,50,63
22,337,1749.604651,65,66
22,337,1786.461896,41,66
22,337,1828.398927,60,66
22,337,1883.122004,8,66
22,337,1820.85975,20,66
22,337,1778.532737,43,66
22,337,1833.646154,15,66
22,337,1837.22898,13,66
22,337,1763.241145,48,66
22,337,1812.647585,43,66
22,337,1802.400358,18,66
22,337,1779.415742,45,66
22,337,1781.128801,1,66
22,337,1749.604651,49,66
22,337,1765.115206,59,66
22,394,1749.604651,61,97
22,394,1778.793202,44,97
22,394,1775.623971,16,97
22,394,1858.262612,23,97
22,394,1795.78068,8,97
22,394,1812.008945,61,97
22,394,1746.579606,25,97
22,394,1839.25975,27,97
22,394,1749.604651,47,97
22,470,1834.379249,35,43
22,470,1796.625045,40,43
22,470,1802.501252,33,43
22,470,1804.697317,39,43
22,470,1789.20322,43,43
22,470,1853.441503,37,43
22,470,1780.120572,57,43
22,470,1795.173882,38,43
22,530,1789.588193,36,99
22,530,1802.911986,21,99
22,530,1781.206798,22,99
22,530,1843.171735,5,99
22,530,1766.909839,57,99
22,530,1905.916995,16,99
22,530,1766.135599,51,99
22,530,1834.08551,19,99
22,530,1840.209302,9,99
22,530,1806.508408,9,99
22,530,1775.003578,20,99
22,530,1811.921646,7,99
22,680,1762.438283,53,45
22,680,1804.825403,34,45
22,680,1846.748479,24,45
22,680,1791.440072,28,45
22,680,1792.111986,26,45
22,680,1749.604651,64,45
22,680,1806.038283,43,45
22,680,1776.968515,30,45
22,680,1810.4322,66,45
22,680,1911.418962,3,45
22,680,1787.785689,50,45
22,680,1779.154562,56,45
22,680,1779.684079,57,45
22,680,1798.499821,57,45
22,680,1782.232916,48,45
22,680,1779.403578,48,45
22,769,1879.913059,11,24
22,769,1809.332021,11,24
22,769,1749.604651,49,24
22,769,1816.179606,11,24
22,769,1855.055098,4,24
22,769,1781.883721,46,24
22,769,1764.182826,63,24
22,769,1792.721288,14,24
22,769,1848.284436,28,24
22,769,1766.06619,62,24
22,769,1768.462612,40,24
22,769,1749.604651,61,24
22,826,1765.256172,22,58
22,826,1797.294097,48,58
22,826,1782.72093,58,58
22,826,1819.729875,5,58
22,826,1781.138104,47,58
22,826,1766.473345,64,58
22,826,1857.418962,27,58
22,826,1870.639356,6,58
22,826,1765.653309,48,58
22,888,1749.604651,65,12
22,888,1821.067263,24,12
22,888,1804.645081,9,12
22,888,1749.604651,62,12
22,888,1767.908766,58,12
22,910,1749.604651,66,67
22,910,1785.681932,20,67
22,910,1846.343828,15,67
22,910,1761.39356,28,67
22,910,1764.480501,50,67
22,910,1881.579249,29,67
22,910,1720.667979,58,67
22,910,1817.286225,33,67
22,910,1830.298032,41,67
22,935,1767.349195,43,74
22,935,1869.144544,11,74
22,935,1749.604651,64,74
22,935,1823.698032,41,74
22,935,1784.37424,59,74
22,935,1766.753846,50,74
22,935,1807.140966,48,74
22,935,1892.210018,10,74
22,1109,1803.134526,43,26
22,1109,1920.439356,14,26
22,1109,1845.817889,13,26
22,1109,1769.203936,59,26
22,1109,1808.839714,47,26
22,1109,1808.440429,37,26
22,1109,1835.870125,35,26
22,1109,1767.559571,49,26
22,1109,1838.064043,38,26
22,1109,1781.002862,43,26
22,1201,1763.020036,52,94
22,1201,1793.815027,45,94
22,1201,1860.190698,4,94
22,1201,1821.831485,19,94
22,1201,1814.285152,11,94
22,1201,1749.604651,58,94
22,1201,1823.057961,7,94
22,1201,1764.636494,50,94
22,1201,1749.604651,33,94
22,1201,1824.425403,26,94
22,1201,1783.06297,56,94
22,1201,1829.334168,46,94
22,1201,1838.188551,16,94
22,1220,1812.9678,47,72
22,1220,1796.191413,33,72
22,1220,1749.604651,53,72
22,1220,1749.604651,65,72
22,1220,1781.091592,23,72
22,1325,1772.880501,59,56
22,1325,1783.295528,61,56
22,1325,1797.754919,14,56
22,1325,1875.362791,4,56
22,1325,1766.464043,55,56
22,1325,1779.19678,11,56
22,1325,1790.735957,40,56
22,1325,1870.364222,23,56
22,1325,1827.961717,16,56
22,1325,1820.58712,44,56
22,1325,1781.035063,21,56
22,1325,1749.604651,64,56
