,time,pickup,dropoff
2360,1173.575671,66,97
2361,1173.575671,51,58
2362,1173.575671,56,59
2363,1173.575671,64,8
2364,1173.827191,58,9
2365,1175.23542,2,33
2366,1177.111628,61,49
2367,1180.23542,4,15
2368,1182.137388,4,99
2369,1182.241145,35,58
2370,1184.06297,16,7
2371,1186.167442,20,94
2372,1186.562433,45,40
2373,1186.807156,28,56
2374,1186.8161,55,21
2375,1186.872272,59,43
2376,1186.900894,39,59
2377,1187.30805,43,60
2378,1187.316995,17,50
2379,1187.557782,31,53
2380,1187.951342,23,45
2381,1188.055098,46,9
2382,1188.352057,35,62
2383,1188.465832,8,33
2384,1189.191413,50,11
2385,1189.224329,44,46
2386,1189.316637,31,1
2387,1189.380322,51,9
2388,1189.426834,46,53
2389,1189.558497,47,45
2390,1189.781038,53,41
2391,1189.845438,42,41
2392,1190.001431,47,46
2393,1190.046512,31,26
2394,1190.211091,48,41
2395,1190.247585,41,46
2396,1190.588193,42,62
2397,1191.260107,57,59
2398,1191.261538,21,53
2399,1191.344544,44,60
2400,1191.44186,33,11
2401,1191.666547,15,67
2402,1192.498032,54,9
2403,1194.695886,53,43
2404,1195.23542,62,45
2405,1196.777102,64,26
2406,1196.844365,35,62
2407,1200.061538,64,17
2408,1200.113775,43,94
2409,1200.316637,26,53
2410,1200.792129,32,49
2411,1201.04186,56,17
2412,1201.265116,38,60
2413,1201.321646,33,56
2414,1201.358855,17,53
2415,1201.480501,10,1
2416,1201.821109,14,8
2417,1202.148837,41,9
2418,1202.507335,46,58
2419,1202.568157,6,12
2420,1202.752057,34,46
2421,1202.984615,35,11
2422,1203.313775,57,58
2423,1203.361717,28,41
2424,1203.589267,29,8
2425,1203.970662,42,8
2426,1204.223256,17,58
2427,1204.447943,28,56
2428,1204.519499,14,60
2429,1204.534526,19,11
2430,1204.538819,34,9
2431,1205.070483,24,11
2432,1205.217889,46,1
2433,1205.503399,44,40
2434,1205.53059,35,53
2435,1205.902683,8,45
2436,1206.030769,21,46
2437,1206.85653,52,26
2438,1209.829338,44,11
2439,1210.23542,19,40
2440,1210.444007,50,49
2441,1211.825045,25,21
2442,1212.815027,41,53
2443,1213.092665,25,45
2444,1213.539177,47,9
2445,1213.863327,12,43
2446,1214.286941,24,40
2447,1214.870841,30,46
2448,1214.997496,20,8
2449,1215.215742,9,56
2450,1215.340966,46,45
2451,1215.780322,3,8
2452,1216.094454,15,59
2453,1216.651878,35,41
2454,1216.76136,51,9
2455,1217.097674,25,1
2456,1217.109839,61,56
2457,1217.129875,20,11
2458,1217.318068,29,1
2459,1217.831127,22,60
2460,1217.945617,14,26
2461,1218.162433,50,56
2462,1218.373524,35,49
2463,1218.443649,5,21
2464,1219.11127,4,60
2465,1219.196422,5,26
2466,1220.131664,41,53
2467,1220.385689,42,53
2468,1220.874776,50,1
2469,1221.769589,24,49
2470,1222.704472,33,40
2471,1223.215742,34,26
2472,1224.25653,8,45
2473,1224.723792,18,58
2474,1225.664401,11,8
2475,1226.41288,1,8
2476,1227.102683,10,40
2477,1228.947406,8,58
2478,1229.008229,3,45
2479,1229.021109,21,67
2480,1229.318068,29,67
2481,1229.884794,7,94
2482,1229.906261,26,41
2483,1230.123077,37,49
2484,1230.213238,28,58
2485,1230.710555,24,62
2486,1231.179249,2,53
2487,1231.252952,19,62
2488,1231.424687,11,11
2489,1232.631127,21,17
2490,1233.006082,60,11
2491,1233.743828,19,49
2492,1234.065832,1,94
2493,1234.345259,50,43
2494,1234.392844,25,9
2495,1234.407156,37,62
2496,1234.590698,33,9
2497,1235.557782,23,41
2498,1236.384973,2,49
2499,1237.179964,5,26
2500,1237.413953,20,43
2501,1238.276923,8,56
2502,1238.7678,18,26
2503,1238.82898,17,41
2504,1242.170304,26,67
2505,1243.932737,34,9
2506,1244.080143,6,26
2507,1244.747048,24,62
2508,1245.412522,9,45
2509,1245.527013,9,94
2510,1245.569589,57,69
2511,1246.881574,38,45
2512,1247.171377,8,26
2513,1247.567442,25,49
2514,1247.991413,20,41
2515,1248.782111,17,43
2516,1249.439714,32,40
2517,1249.78712,48,40
2518,1250.711986,2,49
2519,1250.966011,16,59
2520,1251.331664,66,54
2521,1252.316995,66,65
2522,1252.564937,7,46
2523,1255.23542,10,9
2524,1255.242218,21,40
2525,1257.330233,4,49
2526,1258.421467,4,9
2527,1259.239714,65,90
2528,1259.931306,23,21
2529,1261.036494,13,58
2530,1261.710912,17,67
2531,1261.886941,26,26
2532,1262.421825,34,94
2533,1265.23542,6,43
2534,1265.23542,57,85
2535,1265.23542,61,54
2536,1266.296243,58,27
2537,1268.124508,16,8
2538,1269.604293,43,36
2539,1270.23542,13,58
2540,1272.426118,13,41
2541,1273.3839,6,49
2542,1275.981038,7,58
2543,1276.070125,17,45
2544,1276.713059,52,39
2545,1276.883721,61,28
2546,1277.160644,41,15
2547,1278.066547,4,62
2548,1280.613596,58,78
2549,1280.910555,51,90
2550,1283.50483,6,97
2551,1283.670841,21,15
2552,1283.967084,4,53
2553,1287.275134,14,60
2554,1287.316995,58,39
2555,1288.498032,56,68
2556,1290.798211,51,90
2557,1291.549553,1,1
2558,1291.83864,43,90
2559,1293.557066,59,93
2560,1295.23542,11,56
2561,1297.732379,63,38
2562,1298.948122,5,56
2563,1300.23542,40,29
2564,1302.919141,58,93
2565,1304.239714,1,45
2566,1305.046869,43,81
2567,1305.23542,30,93
2568,1307.834347,4,15
2569,1309.401073,52,3
2570,1313.793202,16,36
2571,1314.030769,54,89
2572,1315.23542,56,81
2573,1315.23542,52,3
2574,1315.575671,46,39
2575,1315.575671,39,24
2576,1315.575671,64,29
2577,1315.575671,65,69
2578,1315.575671,28,39
2579,1315.575671,60,39
2580,1315.575671,65,93
2581,1315.575671,62,68
2582,1315.575671,48,93
2583,1315.575671,59,93
2584,1315.575671,59,81
2585,1315.575671,40,42
2586,1315.575671,63,36
2587,1315.575671,66,89
2588,1315.575671,65,38
2589,1315.575671,59,90
2590,1315.575671,59,90
2591,1315.575671,46,69
2592,1315.575671,66,14
2593,1315.575671,63,35
2594,1315.575671,35,28
2595,1315.575671,63,28
2596,1315.575671,63,27
2597,1315.575671,60,27
2598,1315.575671,58,85
2599,1315.575671,45,85
2600,1315.575671,64,68
2601,1315.575671,47,68
2602,1315.575671,64,14
2603,1315.575671,49,24
2604,1316.686583,56,33
2605,1317.316995,7,58
2606,1317.986404,35,35
2607,1319.302683,40,24
2608,1319.364937,29,3
2609,1321.227191,40,33
2610,1322.316995,39,54
2611,1323.066547,48,36
2612,1326.80644,1,65
2613,1327.468336,54,42
2614,1328.416458,20,89
2615,1328.656887,30,30
2616,1329.363864,20,89
2617,1329.611449,59,27
2618,1329.830411,57,29
2619,1329.907692,43,27
2620,1330.291234,58,28
2621,1330.764937,61,42
2622,1330.903041,40,15
2623,1330.914848,15,85
2624,1330.991055,36,24
2625,1331.221467,55,69
2626,1331.348837,47,93
2627,1331.414311,54,96
2628,1331.534884,28,35
2629,1331.610018,41,39
2630,1331.778175,51,93
2631,1331.859034,62,39
2632,1332.23542,60,29
2633,1332.368515,32,90
2634,1332.822182,60,3
2635,1333.066547,36,28
2636,1333.072987,26,77
2637,1333.313059,42,24
2638,1333.455456,19,29
2639,1333.912701,38,28
2640,1334.184615,61,3
2641,1334.187478,55,14
2642,1334.283005,13,27
2643,1334.960286,50,14
2644,1340.54025,57,78
2645,1340.90805,51,39
2646,1340.910197,48,69
2647,1341.6322,58,77
2648,1342.511628,50,77
2649,1342.548837,12,38
2650,1342.810733,11,3
2651,1344.085868,31,68
2652,1344.153846,34,54
2653,1344.239714,53,89
2654,1344.257603,31,28
2655,1344.459392,39,24
2656,1344.574597,55,36
2657,1344.804293,61,33
2658,1345.207871,16,38
2659,1346.091592,29,89
2660,1346.092308,35,69
2661,1346.107335,26,33
2662,1346.397138,11,35
2663,1346.433631,39,54
2664,1346.608587,40,66
2665,1346.910912,39,65
2666,1347.126655,29,33
2667,1347.258318,50,69
2668,1347.805009,7,89
2669,1347.950626,55,65
2670,1348.450089,56,93
2671,1348.639714,46,77
2672,1349.359571,38,93
2673,1349.660823,13,68
2674,1351.338819,23,69
2675,1352.794633,14,33
2676,1353.971377,8,29
2677,1355.122004,6,90
2678,1355.605009,46,69
2679,1355.965653,47,36
2680,1356.010018,28,35
2681,1356.142397,9,36
2682,1356.291234,50,69
2683,1356.369231,17,89
2684,1356.881574,21,3
2685,1357.16136,53,38
2686,1357.695886,11,85
2687,1357.794633,64,46
2688,1358.267621,39,78
2689,1358.726297,60,89
2690,1359.635063,28,33
2691,1359.680143,52,81
2692,1359.825403,21,68
2693,1360.446512,25,3
2694,1360.645438,34,42
2695,1361.471914,25,42
2696,1362.423614,29,54
2697,1362.667263,40,35
2698,1363.021825,48,14
2699,1364.017174,31,33
2700,1364.17424,6,36
2701,1364.310555,5,93
2702,1366.565653,13,69
2703,1366.608587,48,36
2704,1366.615385,21,78
2705,1367.061896,21,3
2706,1367.316995,26,14
2707,1367.373166,37,77
2708,1367.933453,13,33
2709,1368.266905,6,65
2710,1369.237925,31,3
2711,1369.542039,38,3
2712,1370.549553,9,29
2713,1370.890877,25,30
2714,1371.608587,8,27
2715,1372.160286,40,96
2716,1372.500179,38,68
2717,1372.583184,3,28
2718,1372.878712,8,68
2719,1373.240072,24,27
2720,1373.442576,2,33
2721,1373.578533,58,93
2722,1374.608945,63,61
2723,1375.012522,20,38
2724,1375.633631,27,81
2725,1376.335599,28,30
2726,1377.235063,46,69
2727,1377.316995,7,93
2728,1377.96136,12,3
2729,1378.562075,32,81
2730,1380.235778,3,39
2731,1380.30161,8,65
2732,1380.591771,32,93
2733,1380.876208,16,93
2734,1380.96458,5,90
2735,1382.029338,14,85
2736,1382.751342,2,3
2737,1383.02898,25,35
2738,1383.584973,33,14
2739,1384.344186,9,68
2740,1385.23542,29,36
2741,1385.755277,29,33
2742,1387.42254,51,96
2743,1387.927728,19,42
2744,1387.999284,34,61
2745,1388.19034,9,14
2746,1388.484436,58,13
2747,1391.217889,26,39
2748,1391.683721,45,81
2749,1392.573882,31,68
2750,1393.614311,2,29
2751,1393.686225,1,90
2752,1394.609302,7,35
2753,1396.080859,13,93
2754,1397.148479,32,42
2755,1400.132379,47,85
2756,1400.23542,34,3
2757,1400.833631,53,21
2758,1400.956351,23,77
2759,1401.768873,5,30
2760,1402.727728,8,54
2761,1402.973166,14,1
2762,1403.884794,31,24
2763,1405.852594,19,30
2764,1407.612165,15,69
2765,1410.67263,1,36
2766,1411.442576,31,42
2767,1413.262254,25,39
2768,1413.698748,48,12
2769,1417.785331,11,66
2770,1418.653309,28,3
2771,1418.716637,65,58
2772,1418.786404,51,94
2773,1418.91771,46,1
2774,1422.19034,15,24
2775,1428.238998,35,99
2776,1428.243292,32,77
2777,1430.6161,24,15
2778,1431.060107,63,7
2779,1431.452236,45,99
2780,1431.721646,19,27
2781,1432.999284,27,93
2782,1433.4322,53,94
2783,1433.716637,11,69
2784,1434.313059,8,29
2785,1435.785331,10,35
2786,1440.863685,23,30
2787,1442.877996,27,28
2788,1443.560286,42,21
2789,1446.263685,44,11
2790,1446.408229,24,89
2791,1447.759213,54,99
2792,1448.744186,9,69
2793,1448.78068,4,33
2794,1453.371735,8,35
2795,1455.23542,29,13
2796,1455.769589,52,94
2797,1457.003578,41,75
2798,1460.015027,8,14
2799,1460.769589,1,54
2800,1467.350268,22,27
2801,1468.243292,63,76
2802,1469.55814,63,13
2803,1469.55814,66,40
2804,1469.55814,40,12
2805,1469.55814,60,60
2806,1469.55814,56,74
2807,1469.55814,60,46
2808,1469.55814,45,46
2809,1469.55814,62,76
2810,1469.55814,58,43
2811,1469.55814,66,61
2812,1469.55814,66,13
2813,1469.55814,65,66
2814,1469.55814,60,56
2815,1469.55814,66,56
2816,1469.55814,42,66
2817,1469.55814,46,66
2818,1469.55814,55,66
2819,1469.55814,54,7
2820,1469.55814,43,7
2821,1469.55814,66,21
2822,1469.55814,56,7
2823,1469.55814,65,83
2824,1469.55814,54,61
2825,1469.55814,60,26
2826,1469.55814,56,75
2827,1469.55814,65,67
2828,1469.55814,61,11
2829,1469.55814,59,11
2830,1469.55814,43,61
2831,1469.55814,64,26
2832,1469.55814,45,75
2833,1470.23542,52,12
2834,1477.999284,50,97
2835,1480.637567,46,97
2836,1481.191055,37,40
2837,1481.503041,33,76
2838,1482.763148,33,75
2839,1482.944186,52,40
2840,1482.98068,41,26
2841,1483.008587,53,43
2842,1483.083363,39,83
2843,1483.389267,44,45
2844,1483.40644,59,40
2845,1483.409302,49,40
2846,1483.510197,40,46
2847,1483.781395,63,41
2848,1483.811449,45,83
2849,1483.868694,64,41
2850,1484.298748,40,43
2851,1484.529875,53,67
2852,1484.577818,62,94
2853,1485.037209,57,50
2854,1485.353488,54,67
2855,1485.505188,57,43
2856,1485.615385,19,39
2857,1485.92093,49,76
2858,1486.212165,60,74
2859,1486.215027,44,40
2860,1486.461181,37,83
2861,1486.462612,51,97
2862,1486.466905,49,67
2863,1486.469767,36,67
2864,1486.711628,58,13
2865,1487.047943,61,46
2866,1487.999284,2,27
2867,1488.228623,59,40
2868,1488.291592,50,13
2869,1490.769589,40,71
2870,1492.676565,15,61
2871,1493.066547,63,61
2872,1493.797496,33,46
2873,1493.938104,11,75
2874,1494.066905,32,41
2875,1494.313059,50,21
2876,1495.420036,45,94
2877,1495.490519,35,67
2878,1495.908766,42,76
2879,1496.596422,43,26
2880,1496.602147,56,40
2881,1496.648658,44,74
2882,1496.880501,30,71
2883,1497.155993,43,99
2884,1497.299821,52,11
2885,1497.335599,58,58
2886,1497.893739,45,94
2887,1498.001789,23,99
2888,1498.2,46,26
2889,1498.228623,48,7
2890,1498.255814,54,60
2891,1498.813953,59,11
2892,1498.834705,58,12
2893,1498.878354,54,13
2894,1498.942755,54,94
2895,1499.025045,36,12
2896,1499.034347,20,67
2897,1499.357782,42,43
2898,1499.522361,25,74
2899,1500.497674,27,75
2900,1500.796064,40,45
2901,1501.013596,45,58
2902,1501.433631,57,1
2903,1501.644007,13,89
2904,1506.652236,28,97
2905,1507.152415,4,74
2906,1507.154562,39,61
2907,1507.897317,37,26
2908,1508.47907,37,74
2909,1508.521288,44,61
2910,1508.647227,36,75
2911,1508.974955,63,21
2912,1509.374955,43,11
2913,1509.745617,44,97
2914,1510.177818,57,71
2915,1510.208587,14,94
2916,1510.209302,53,1
2917,1510.443292,19,12
2918,1510.452952,32,26
2919,1510.615385,21,21
2920,1510.621467,6,11
2921,1510.769589,37,12
2922,1510.815385,37,12
2923,1510.93059,44,67
2924,1511.051521,32,13
2925,1511.443649,33,75
2926,1512.058318,3,13
2927,1512.191413,45,56
2928,1512.251521,36,94
2929,1512.291592,40,99
2930,1512.881216,54,66
2931,1513.034347,50,99
2932,1513.683363,23,40
2933,1513.80644,30,58
2934,1514.191413,53,75
2935,1515.036494,13,24
2936,1515.460823,27,50
2937,1519.313059,10,97
2938,1519.34347,37,60
2939,1520.665832,27,71
2940,1520.735957,50,40
2941,1520.859034,57,76
2942,1521.207513,61,41
2943,1521.47585,23,94
2944,1521.477281,36,13
2945,1522.084794,40,50
2946,1522.216458,12,97
2947,1522.876923,32,1
2948,1523.399284,32,71
2949,1523.696243,35,99
2950,1523.745617,36,26
2951,1524.036852,30,56
2952,1524.379606,11,58
2953,1525.218962,38,12
2954,1525.220394,48,12
2955,1525.328086,22,61
2956,1525.363506,34,1
2957,1525.559571,42,67
2958,1526.046869,32,66
2959,1526.410376,14,60
2960,1526.823971,24,99
2961,1527.535957,27,45
2962,1527.759928,22,41
2963,1530.23542,25,71
2964,1530.344544,50,7
2965,1530.478354,58,7
2966,1531.00644,43,26
2967,1531.00644,27,83
2968,1533.336315,28,60
2969,1534.281574,23,50
2970,1534.476923,11,43
2971,1534.746691,9,76
2972,1535.005009,42,1
2973,1535.261181,29,7
2974,1535.781395,7,97
2975,1536.054741,41,66
2976,1536.207871,45,66
2977,1536.471914,30,1
2978,1537.245796,18,7
2979,1537.853667,28,46
2980,1538.978533,7,45
2981,1539.811449,53,69
2982,1539.868694,33,94
2983,1539.951699,26,41
2984,1540.008229,41,21
2985,1540.277281,28,43
2986,1540.519141,15,74
2987,1540.728086,3,50
2988,1540.806082,22,7
2989,1541.015742,16,71
2990,1541.136673,11,1
2991,1541.968873,22,66
2992,1542.901252,16,40
2993,1543.285868,16,61
2994,1544.999284,60,3
2995,1545.948837,33,41
2996,1546.89839,26,7
2997,1548.503399,46,26
2998,1548.969231,8,7
2999,1549.623971,3,13
3000,1550.155635,36,67
3001,1551.020036,22,11
3002,1551.027191,23,21
3003,1551.631485,13,12
3004,1551.709123,36,97
3005,1552.036852,26,11
3006,1552.158497,11,56
3007,1552.808945,12,21
3008,1553.018605,20,1
3009,1553.297674,21,7
3010,1553.837209,37,75
3011,1554.003936,21,11
3012,1554.230054,37,26
3013,1554.252236,12,76
3014,1555.328444,19,50
3015,1555.825045,40,74
3016,1556.170662,7,74
3017,1556.564222,42,48
3018,1557.403578,21,97
3019,1557.858676,20,83
3020,1558.761002,3,12
3021,1559.230054,17,40
3022,1559.587478,28,26
3023,1562.469052,21,97
3024,1562.636494,32,13
3025,1562.683721,44,99
3026,1563.611091,59,69
3027,1564.151342,34,7
3028,1565.681932,12,56
3029,1566.178533,19,61
3030,1567.878712,8,60
3031,1567.99034,31,1
3032,1568.094097,13,60
3033,1568.258676,34,58
3034,1569.163148,3,1
3035,1569.233989,14,83
3036,1569.697674,18,50
3037,1570.044007,10,99
3038,1570.124866,39,54
3039,1573.410376,13,99
3040,1573.851521,9,41
3041,1574.184973,21,21
3042,1574.323792,50,34
3043,1575.982469,19,46
3044,1576.806798,29,94
3045,1578.096243,10,76
3046,1578.32093,21,11
3047,1582.332379,11,67
3048,1583.654025,11,7
3049,1583.894454,27,60
3050,1584.207871,11,58
3051,1584.315206,5,40
3052,1584.400716,13,13
3053,1586.818247,19,11
3054,1586.968873,19,7
3055,1587.48229,37,78
3056,1588.851521,12,7
3057,1589.125939,35,15
3058,1590.67585,19,99
3059,1592.316995,16,26
3060,1592.799642,22,61
3061,1593.54025,11,50
3062,1595.351342,5,83
3063,1596.011091,20,97
3064,1597.398569,1,61
3065,1597.62898,25,43
3066,1598.499106,7,40
3067,1599.123435,15,13
3068,1599.284436,12,26
3069,1602.984973,17,61
3070,1603.170304,8,41
3071,1604.158855,5,50
3072,1607.752057,23,41
3073,1608.300179,13,60
3074,1608.624687,11,13
3075,1612.462254,4,13
3076,1617.186047,63,19
3077,1617.186047,61,38
3078,1617.186047,55,19
3079,1617.186047,63,47
3080,1617.186047,16,34
3081,1617.186047,65,96
3082,1617.186047,2,18
3083,1617.186047,55,80
3084,1617.186047,64,18
3085,1617.186047,65,18
3086,1617.186047,24,96
3087,1617.186047,59,80
3088,1617.186047,65,77
3089,1617.186047,65,80
3090,1617.186047,42,19
3091,1617.186047,63,29
3092,1617.186047,65,81
3093,1617.186047,64,3
3094,1617.186047,47,65
3095,1617.186047,29,52
3096,1617.186047,66,28
3097,1617.186047,54,65
3098,1617.186047,55,78
3099,1617.186047,53,3
3100,1617.186047,47,68
3101,1617.186047,52,68
3102,1617.186047,57,85
3103,1617.186047,58,80
3104,1617.186047,65,19
3105,1617.186047,22,28
3106,1617.186047,59,47
3107,1617.186047,65,69
3108,1617.186047,63,47
3109,1620.094812,64,52
3110,1620.667979,1,43
3111,1622.528444,11,61
3112,1623.130948,10,21
3113,1625.825045,58,86
3114,1627.556708,4,68
3115,1630.603578,55,15
3116,1630.886941,42,78
3117,1630.982469,32,19
3118,1631.10161,27,80
3119,1631.198211,42,19
3120,1631.289088,3,93
3121,1631.373524,64,29
3122,1631.466547,48,27
3123,1631.474419,17,27
3124,1631.881574,59,42
3125,1632.297317,52,54
3126,1632.418962,42,65
3127,1633.027907,42,47
3128,1633.10161,31,15
3129,1633.130233,63,3
3130,1633.716637,16,40
3131,1634.003936,62,93
3132,1634.096243,43,42
3133,1634.136315,24,15
3134,1634.316637,2,85
3135,1634.43542,58,80
3136,1634.864758,30,28
3137,1634.939177,51,96
3138,1635.022182,44,48
3139,1635.025045,52,52
3140,1635.113775,60,48
3141,1635.389982,21,78
3142,1635.545975,29,19
3143,1635.699106,58,47
3144,1635.7678,62,68
3145,1636.381753,59,68
3146,1636.569231,55,81
3147,1638.25653,65,19
3148,1639.539535,61,68
3149,1641.011091,40,69
3150,1641.9839,51,68
3151,1643.253309,36,27
3152,1643.62898,43,29
3153,1644.328801,46,48
3154,1645.057245,16,65
3155,1645.098748,29,18
3156,1645.51449,59,34
3157,1645.772451,8,80
3158,1645.92093,41,3
3159,1646.4161,22,29
3160,1646.509839,13,34
3161,1646.79678,49,52
3162,1646.876923,55,78
3163,1646.884079,49,68
3164,1647.05653,31,78
3165,1647.867263,46,15
3166,1648.044007,44,96
3167,1648.129875,23,28
3168,1648.166369,25,48
3169,1648.222898,56,78
3170,1648.505546,11,78
3171,1648.894812,6,19
3172,1649.557424,44,96
3173,1649.749911,45,48
3174,1649.865832,25,77
3175,1650.300179,12,80
3176,1651.026476,35,96
3177,1651.10805,59,77
3178,1651.357066,48,80
3179,1651.421467,43,15
3180,1653.344902,18,78
3181,1656.922004,17,68
3182,1657.162791,32,15
3183,1657.641145,49,81
3184,1658.42254,23,68
3185,1658.506261,50,29
3186,1658.896243,42,77
3187,1658.946333,29,54
3188,1659.896601,43,19
3189,1659.936673,40,68
3190,1660.094812,36,85
3191,1660.997138,56,38
3192,1661.010733,8,15
3193,1661.022182,43,93
3194,1661.291234,55,3
3195,1661.414311,37,93
3196,1661.779964,13,18
3197,1661.885152,37,77
3198,1662.131306,24,48
3199,1662.374597,18,52
3200,1662.793202,5,29
3201,1663.176744,35,3
3202,1663.365653,9,69
3203,1663.531664,19,27
3204,1663.787835,44,28
3205,1664.310912,1,73
3206,1665.994633,20,34
3207,1666.548479,36,73
3208,1667.468694,17,93
3209,1668.811807,35,80
3210,1670.641503,30,42
3211,1670.667979,34,85
3212,1670.817889,26,81
3213,1670.823256,7,15
3214,1671.968873,31,19
3215,1672.038998,28,18
3216,1672.258676,41,85
3217,1673.191055,27,47
3218,1673.335599,42,28
3219,1673.550268,8,19
3220,1674.125581,33,15
3221,1675.005009,10,93
3222,1675.522361,38,15
3223,1676.011091,1,85
3224,1676.066905,53,54
3225,1676.182111,40,38
3226,1676.335242,13,81
3227,1676.547048,41,3
3228,1676.734526,33,96
3229,1677.410018,14,38
3230,1678.801073,11,77
3231,1679.498748,9,29
3232,1680.460465,9,73
3233,1681.65975,34,54
3234,1683.71771,5,69
3235,1684.320215,26,38
3236,1684.878354,37,18
3237,1685.779249,23,68
3238,1685.91449,3,78
3239,1686.251521,49,68
3240,1686.349911,21,65
3241,1686.466905,20,81
3242,1687.293381,18,73
3243,1687.470841,28,47
3244,1688.79034,17,73
3245,1689.027191,33,69
3246,1690.68229,37,42
3247,1690.971377,40,47
3248,1691.587478,1,73
3249,1692.385331,37,19
3250,1693.650447,3,93
3251,1693.799284,25,73
3252,1694.439714,4,38
3253,1698.09839,17,34
3254,1698.213596,22,77
3255,1699.837925,10,52
3256,1700.033274,12,65
3257,1700.426118,16,77
3258,1701.402147,19,65
3259,1701.474419,48,85
3260,1702.469052,23,28
3261,1702.471556,19,34
3262,1703.953131,36,86
3263,1704.413238,35,34
3264,1706.166369,6,81
3265,1711.342397,17,29
3266,1712.257245,13,93
3267,1713.803936,11,15
3268,1714.02254,3,3
3269,1714.579964,13,85
3270,1717.875134,27,85
3271,1718.579606,24,27
3272,1720.667979,58,67
3273,1721.342397,17,27
3274,1725.38068,3,86
3275,1725.648301,13,77
3276,1725.667979,7,54
3277,1726.342397,32,81
3278,1727.721288,33,29
3279,1728.435778,8,68
3280,1731.342397,2,81
3281,1731.896959,14,86
3282,1736.772451,52,1
3283,1737.148122,1,96
3284,1738.579606,11,18
3285,1739.550268,22,80
3286,1739.705546,12,15
3287,1741.225045,5,18
3288,1744.086225,28,48
3289,1744.265474,2,3
3290,1746.186762,9,69
3291,1746.579606,25,97
3292,1748.53703,38,1
3293,1749.604651,61,24
3294,1749.604651,49,66
3295,1749.604651,63,63
3296,1749.604651,65,71
3297,1749.604651,47,97
3298,1749.604651,53,71
3299,1749.604651,57,31
3300,1749.604651,65,31
3301,1749.604651,62,12
3302,1749.604651,66,67
3303,1749.604651,63,75
3304,1749.604651,60,46
3305,1749.604651,58,94
3306,1749.604651,59,83
3307,1749.604651,65,66
3308,1749.604651,63,1
3309,1749.604651,61,97
3310,1749.604651,63,89
3311,1749.604651,53,89
3312,1749.604651,33,94
3313,1749.604651,65,89
3314,1749.604651,65,64
3315,1749.604651,64,56
3316,1749.604651,65,72
3317,1749.604651,53,72
3318,1749.604651,64,74
3319,1749.604651,64,45
3320,1749.604651,60,75
3321,1749.604651,42,63
3322,1749.604651,55,63
3323,1749.604651,49,24
3324,1749.604651,63,63
3325,1749.604651,65,12
3326,1752.153846,5,48
3327,1755.979606,21,15
3328,1756.628623,3,3
3329,1757.461538,59,75
3330,1759.556708,20,69
3331,1761.39356,28,67
3332,1762.438283,53,45
3333,1762.607871,26,46
3334,1763.020036,52,94
3335,1763.175313,49,71
3336,1763.241145,48,66
3337,1764.182826,63,24
3338,1764.480501,50,67
3339,1764.636494,50,94
3340,1764.992129,63,40
3341,1765.115206,59,66
3342,1765.130233,58,13
3343,1765.256172,22,58
3344,1765.352057,40,13
3345,1765.547406,57,1
3346,1765.653309,48,58
3347,1766.031843,34,40
3348,1766.06619,62,24
3349,1766.135599,51,99
3350,1766.227191,57,46
3351,1766.464043,55,56
3352,1766.473345,64,58
3353,1766.506261,58,56
3354,1766.753846,50,74
3355,1766.909839,57,99
3356,1766.944544,63,71
3357,1767.275492,3,52
3358,1767.349195,43,74
3359,1767.559571,49,26
3360,1767.908766,58,12
3361,1768.462612,40,24
3362,1769.203936,59,26
3363,1769.948122,18,73
3364,1770.385331,22,83
3365,1771.537388,12,3
3366,1772.311986,8,80
3367,1772.880501,59,56
3368,1774.484794,50,46
3369,1775.003578,20,99
3370,1775.623971,16,97
3371,1776.133453,52,40
3372,1776.968515,30,45
3373,1777.282648,55,89
3374,1778.484794,61,46
3375,1778.532737,43,66
3376,1778.793202,44,97
3377,1779.154562,56,45
3378,1779.19678,11,56
3379,1779.403578,48,45
3380,1779.415742,45,66
3381,1779.684079,57,45
3382,1780.008229,47,75
3383,1780.120572,57,43
3384,1780.173524,42,13
3385,1780.469052,39,89
3386,1780.527013,49,64
3387,1781.002862,43,26
3388,1781.035063,21,56
3389,1781.091592,23,72
3390,1781.095886,47,63
3391,1781.128801,1,66
3392,1781.138104,47,58
3393,1781.206798,22,99
3394,1781.599642,53,46
3395,1781.883721,46,24
3396,1782.232916,48,45
3397,1782.72093,58,58
3398,1783.06297,56,94
3399,1783.295528,61,56
3400,1783.768873,3,27
3401,1784.215742,6,52
3402,1784.37424,59,74
3403,1785.681932,20,67
3404,1786.461896,41,66
3405,1787.785689,50,45
3406,1789.20322,43,43
3407,1789.588193,36,99
3408,1790.333095,47,1
3409,1790.436136,40,46
3410,1790.735957,40,56
3411,1791.440072,28,45
3412,1792.111986,26,45
3413,1792.68229,43,40
3414,1792.721288,14,24
3415,1793.189624,19,71
3416,1793.223971,31,71
3417,1793.465116,46,64
3418,1793.815027,45,94
3419,1793.828623,43,1
3420,1794.00966,50,75
3421,1794.197138,53,71
3422,1794.559213,14,40
3423,1795.173882,38,43
3424,1795.342039,31,46
3425,1795.78068,8,97
3426,1796.191413,33,72
3427,1796.2,52,83
3428,1796.625045,40,43
3429,1796.705903,54,64
3430,1797.099821,1,28
3431,1797.294097,48,58
3432,1797.754919,14,56
3433,1797.961002,59,46
3434,1798.499821,57,45
3435,1798.584973,1,73
